Country,Year,Emission.Source,Application,IEF,Direct.EM,FracGASF,FracGASM,FracLEACH-(H),T.Frac.GAS,T.Frac.Leach,IEF.GAS,IEF.Leach,EM.GAS,EM.Leach,N2O.EM,Other carbon-containing fertlizers,Urea,kt.CO2eq,kg.CO2eq.kg.N,Total.Area.kha,EM.Ha
RUS,1991,Organic N emissions,2753347453.97852,0.009660594961,41.7983885625196,0.1,0.2,0.3,550669490.795704,826004236.193556,0.01,0.0075,8.65337771250392,9.73504992656691,60.1868162015904,0,0,17935.6712280739,6.51413289745082,131210.6,0.136693767333386
RUS,1992,Inorganic N emissions,2974400000,0.0136201652591,63.6614307161905,0.1,0.2,0.3,297440000,892320000,0.01,0.0075,4.67405714285714,10.5166285714286,78.8521164304762,0,91.278,23589.2086962819,7.93074525829812,128630.6,0.183387224317401
RUS,1992,Organic N emissions,2571904475.4184,0.00965379740635,39.0164417565748,0.1,0.2,0.3,514380895.08368,771571342.62552,0.01,0.0075,8.08312835131497,9.09351939522934,56.1930895031191,0,0,16745.5406719295,6.51094969971827,128630.6,0.130183180922187
RUS,1993,Inorganic N emissions,2.177e+09,0.01359870482315,46.5211692,0.1,0.2,0.3,217700000,653100000,0.01,0.0075,3.421,7.69725,57.6394192,0,77.66,17254.2069216,7.92568071731741,126339.4,0.136570277534957
RUS,1993,Organic N emissions,2430279237.82767,0.00965418788635,36.8694423087205,0.1,0.2,0.3,486055847.565534,729083771.348301,0.01,0.0075,7.63802046174411,8.59277301946212,53.1002357899267,0,0,15823.8702653982,6.51113255592081,126339.4,0.125248895161748
RUS,1994,Inorganic N emissions,1.253e+09,0.01362290949721,26.8235088,0.1,0.2,0.3,125300000,375900000,0.01,0.0075,1.969,4.43025,33.2227588,0,72.6,9972.9821224,7.95928341771748,123324.5,0.0808678090922728
RUS,1994,Organic N emissions,2250197123.01994,0.00973582758865,34.4261205045991,0.1,0.2,0.3,450039424.603988,675059136.905982,0.01,0.0075,7.07204810091981,7.95605411353479,49.4542227190537,0,0,14737.358370278,6.54936326222803,123324.5,0.119500653724751
RUS,1995,Inorganic N emissions,959900000,0.01360185694343,20.5172353257143,0.1,0.2,0.3,95990000,287970000,0.01,0.0075,1.50841428571429,3.39393214285714,25.4195817542857,0,87.34,7662.37536277715,7.98247251044603,120962.4,0.0633451003185878
RUS,1995,Organic N emissions,1964510661.19609,0.0097440889429,30.0808618187958,0.1,0.2,0.3,392902132.239218,589353198.358827,0.01,0.0075,6.17417636375914,6.94594840922903,43.200986591784,0,0,12873.8940043516,6.55323193640159,120962.4,0.106428890335771
RUS,1996,Inorganic N emissions,941400000,0.01360336868494,20.124046297143,0.1,0.2,0.3,94140000,282420000,0.01,0.0075,1.47934285714286,3.32852142857143,24.9319105828573,0,83.424,7513.13335369147,7.98080874621996,118247.1,0.0635375696629471
RUS,1996,Organic N emissions,1732285216.11116,0.00972198573565,26.4648248246039,0.1,0.2,0.3,346457043.222232,519685564.833348,0.01,0.0075,5.44432496492079,6.12486558553589,38.0340153750606,0,0,11334.1365817681,6.54288132020908,118247.1,0.095851285839298
RUS,1997,Inorganic N emissions,977200000,0.01361045787966,20.90021912,0.1,0.2,0.3,97720000,293160000,0.01,0.0075,1.5356,3.4551,25.89091912,0,63.9936,7779.48749776,7.96099825804339,114999.5,0.0676480114936152
RUS,1997,Organic N emissions,1527374511.29499,0.00973702585906,23.370419463207,0.1,0.2,0.3,305474902.258998,458212353.388497,0.01,0.0075,4.8003198926414,5.40035987922157,33.57109923507,0,0,10004.1875720509,6.54992439514312,114999.5,0.0869933136409363
RUS,1998,Inorganic N emissions,848400000,0.01361871485149,18.15647064,0.1,0.2,0.3,84840000,254520000,0.01,0.0075,1.3332,2.9997,22.48937064,0,56.5334,6758.36585072,7.96601349684111,110696.3,0.061053222652609
RUS,1998,Organic N emissions,1389721960.68013,0.00973525639631,21.260327953545,0.1,0.2,0.3,277944392.136026,416916588.204039,0.01,0.0075,4.36769759070898,4.9136597895476,30.5416853338016,0,0,9101.42222947287,6.54909578101409,110696.3,0.0822197510618952
RUS,1999,Inorganic N emissions,832700000,0.01360953889756,17.8084704914286,0.1,0.2,0.3,83270000,249810000,0.01,0.0075,1.30852857142857,2.94418928571429,22.0611883485715,0,64.2928,6638.52692787429,7.9722912548028,106192.6,0.0625140257218892
RUS,1999,Organic N emissions,1276933641.7331,0.00967755567984,19.4190800843773,0.1,0.2,0.3,255386728.34662,383080092.51993,0.01,0.0075,4.01322001687546,4.51487251898489,27.9471726202377,0,0,8328.25744083082,6.52207535978722,106192.6,0.0784259679189587
RUS,2000,Inorganic N emissions,979350000,0.0136014235156,20.9322993314286,0.1,0.2,0.3,97935000,293805000,0.01,0.0075,1.53897857142857,3.46270178571429,25.9339796885715,0,72.798,7801.12394719429,7.96561387368591,103554.3,0.0753336553595002
RUS,2000,Organic N emissions,1236450824.33796,0.00968296353378,18.8139415253107,0.1,0.2,0.3,247290164.867592,370935247.301388,0.01,0.0075,3.88598830506216,4.37173684319493,27.0716666735678,0,0,8067.3566687232,6.52460778053406,103554.3,0.077904603369664
RUS,2001,Inorganic N emissions,905300000,0.01361648576163,19.3710071657143,0.1,0.2,0.3,90530000,271590000,0.01,0.0075,1.42261428571429,3.20088214285714,23.9945035942857,0,75.5744,7225.93647109715,7.98181428377018,102116.6,0.0707616241737107
RUS,2001,Organic N emissions,1216135498.36699,0.00973580246574,18.6058006886242,0.1,0.2,0.3,243227099.673398,364840649.510097,0.01,0.0075,3.82214013772483,4.29990765494043,26.7278484812895,0,0,7964.89884742426,6.5493514975259,102116.6,0.0779980810898939
RUS,2002,Inorganic N emissions,965260000,0.013621375331,20.6614080388571,0.1,0.2,0.3,96526000,289578000,0.01,0.0075,1.51683714285714,3.41288357142857,25.5911287531428,0,84.6362,7710.79256843656,7.98830633035302,100547.4,0.0766881348342827
RUS,2002,Organic N emissions,1206599827.79213,0.00975958889325,18.5050144367334,0.1,0.2,0.3,241319965.558426,361979948.337639,0.01,0.0075,3.7921708873467,4.26619224826503,26.5633775723451,0,0,7915.88651655885,6.56049034172627,100547.4,0.0787279085939452
RUS,2003,Inorganic N emissions,846330000,0.01362390393345,18.1190721108571,0.1,0.2,0.3,84633000,253899000,0.01,0.0075,1.32994714285714,2.99238107142857,22.4414003251428,0,84.3502,6771.88749689256,8.0014740076478,95373.1,0.0710041667607801
RUS,2003,Organic N emissions,1208920376.17086,0.009765145823,18.5511601969707,0.1,0.2,0.3,241784075.234172,362676112.851258,0.01,0.0075,3.79946403939413,4.2743970443184,26.6250212806832,0,0,7934.2563416436,6.56309257254361,95373.1,0.0831917631034705
RUS,2004,Inorganic N emissions,838270000,0.01362029573288,17.9417626205714,0.1,0.2,0.3,83827000,251481000,0.01,0.0075,1.31728142857143,2.96388321428571,22.2229272634285,0,97.9858,6720.41812450171,8.01700898815621,94039.2,0.0714640078233514
RUS,2004,Organic N emissions,1175438757.93389,0.00981133853337,18.1227004818182,0.1,0.2,0.3,235087751.586778,352631627.380167,0.01,0.0075,3.69423609636366,4.15601560840911,25.972952186591,0,0,7739.93975160411,6.5847239589146,94039.2,0.082305461462923
RUS,2005,Inorganic N emissions,863240000,0.01362465183263,18.482112704,0.1,0.2,0.3,86324000,258972000,0.01,0.0075,1.35652,3.05217,22.890802704,0,100.8942,6922.353405792,8.01903689100598,91402.9,0.0757345052048896
RUS,2005,Organic N emissions,1116660175.14334,0.00980140780075,17.1990370379668,0.1,0.2,0.3,223332035.028668,334998052.543002,0.01,0.0075,3.50950340759335,3.94819133354252,24.6567317791027,0,0,7347.7060701726,6.58007353869266,91402.9,0.0803881066155734
RUS,2006,Inorganic N emissions,914660000,0.01361369430389,19.5672739931429,0.1,0.2,0.3,91466000,274398000,0.01,0.0075,1.43732285714286,3.23397642857143,24.2385732788572,0,113.4716,7336.56643709944,8.02108590853371,89752,0.081742651273503
RUS,2006,Organic N emissions,1097552171.20286,0.0097816869154,16.8707184046165,0.1,0.2,0.3,219510434.240572,329265651.360858,0.01,0.0075,3.44944968092328,3.88063089103868,24.2007989765785,0,0,7211.83809502038,6.57083852981365,89752,0.0803529514107806
RUS,2007,Inorganic N emissions,1043800000,0.01361506012646,22.3321996228571,0.1,0.2,0.3,104380000,313140000,0.01,0.0075,1.64025714285714,3.69057857142857,27.6630353371428,0,118.5316,8362.11613046856,8.01122449747898,88974.14,0.093983669080348
RUS,2007,Organic N emissions,1150765964.07761,0.00980291387903,17.727065149791,0.1,0.2,0.3,230153192.815522,345229789.223283,0.01,0.0075,3.6166930299582,4.06877965870298,25.4125378384522,0,0,7572.93627585875,6.58077881363896,88974.14,0.0851139024873829
RUS,2008,Inorganic N emissions,1209760000,0.01361213807036,25.8773745245714,0.1,0.2,0.3,120976000,362928000,0.01,0.0075,1.90105142857143,4.27736571428571,32.0557916674285,0,102.8918,9655.51771689371,7.98134978582008,91256.729,0.105806090385879
RUS,2008,Organic N emissions,1206757176.91849,0.00980973802817,18.602527065862,0.1,0.2,0.3,241351435.383698,362027153.075547,0.01,0.0075,3.7926654131724,4.26674858981895,26.6619410688533,0,0,7945.2584385183,6.58397446519181,91256.729,0.0870649049728519
RUS,2009,Inorganic N emissions,1236767000,0.01360580725262,26.4427639432,0.1,0.2,0.3,123676700,371030100,0.01,0.0075,1.943491,4.37285475,32.7591096932,0,108.4468,9870.6614885736,7.98101945521962,92374.053,0.106855347015829
RUS,2009,Organic N emissions,1199028979.96949,0.00978644386059,18.4395039709491,0.1,0.2,0.3,239805795.993898,359708693.990847,0.01,0.0075,3.76837679418983,4.23942389346355,26.4473046586025,0,0,7881.29678826354,6.57306613928888,92374.053,0.0853193784651145
RUS,2010,Inorganic N emissions,1192676000,0.01359150377403,25.4732662724572,0.1,0.2,0.3,119267600,357802800,0.01,0.0075,1.87420514285714,4.21696157142857,31.5644329867429,0,120.9384,9527.13943004939,7.9880365078608,90430.46,0.105353212070904
RUS,2010,Organic N emissions,1213336782.89861,0.00976546412834,18.619537874121,0.1,0.2,0.3,242667356.579722,364001034.869583,0.01,0.0075,3.8133441748242,4.29001219667723,26.7228942456224,0,0,7963.42248519548,6.56324163038329,90430.46,0.0880612847175109
RUS,2011,Inorganic N emissions,1262819500,0.013601705324,26.9916408400572,0.1,0.2,0.3,126281950,378845850,0.01,0.0075,1.98443064285714,4.46496894642857,33.4410404293429,0,127.2876,10092.7176479442,7.99220921750431,91232.4464,0.110626405913677
RUS,2011,Organic N emissions,1190073098.42006,0.0097517505434,18.2368936894581,0.1,0.2,0.3,238014619.684012,357021929.526018,0.01,0.0075,3.74022973789162,4.20775845512807,26.1848818824778,0,0,7803.09480097838,6.5568197544653,91232.4464,0.0855298209012883
RUS,2012,Inorganic N emissions,1179785400,0.01360010906228,25.2139016015543,0.1,0.2,0.3,117978540,353935620,0.01,0.0075,1.85394848571429,4.17138409285714,31.2392341801257,0,130.427,9439.71878567747,8.00121681932788,90895.009,0.10385299357501
RUS,2012,Organic N emissions,1217150223.77937,0.00976837863191,18.6836323736758,0.1,0.2,0.3,243430044.755874,365145067.133811,0.01,0.0075,3.82532927473516,4.30349543407706,26.812457082488,0,0,7990.11221058143,6.56460645077265,90895.009,0.0879048508656997
RUS,2013,Inorganic N emissions,1166604500,0.01359781121057,24.9279921760571,0.1,0.2,0.3,116660450,349981350,0.01,0.0075,1.83323564285714,4.12478019642857,30.8860080153428,0,134.4838,9338.51418857216,8.00486727813253,91161.027,0.1024397650607
RUS,2013,Organic N emissions,1256025183.41933,0.00973501546434,19.2145243465895,0.1,0.2,0.3,251205036.683866,376807555.025799,0.01,0.0075,3.94750771931789,4.44094618423263,27.60297825014,0,0,8225.68751854173,6.54898295601733,91161.027,0.0902325016428537
RUS,2014,Inorganic N emissions,1194487400,0.01359821337628,25.5245485636114,0.1,0.2,0.3,119448740,358346220,0.01,0.0075,1.87705162857143,4.22336616428571,31.6249663564685,0,132.1914,9556.43137422763,8.0004455251915,90709.981,0.105351486891257
RUS,2014,Organic N emissions,1248712458.24967,0.00988199723801,19.3910719569234,0.1,0.2,0.3,249742491.649934,374613737.474901,0.01,0.0075,3.92452486878468,4.41509047738276,27.7306873030908,0,0,8263.74481632107,6.61781242088705,90709.981,0.0911007226020813
RUS,2015,Inorganic N emissions,1263420000,0.01359724199712,26.9956146177143,0.1,0.2,0.3,126342000,379026000,0.01,0.0075,1.98537428571429,4.46709214285714,33.4480810462857,0,141.8802,10109.4083517931,8.00162127542159,91775.658,0.110153482656514
RUS,2015,Organic N emissions,1267581162.70791,0.00979128698912,19.5033943438385,0.1,0.2,0.3,253516232.541582,380274348.812373,0.01,0.0075,3.98382651136772,4.48180482528868,27.9690256804949,0,0,8334.76965278748,6.57533410719205,91775.658,0.0908167790285686
RUS,2016,Inorganic N emissions,1445212000,0.01369433191421,31.1004772797714,0.1,0.2,0.3,144521200,433563600,0.01,0.0075,2.27104742857143,5.10985671428572,38.4813814226285,0,159.2338,11626.6854639433,8.04496881007306,92577.8,0.125588266992122
RUS,2016,Organic N emissions,1300075465.03649,0.00988481317321,20.1944334160849,0.1,0.2,0.3,260015093.007298,390022639.510947,0.01,0.0075,4.08595146154325,4.59669539423616,28.8770802718643,0,0,8605.36992101557,6.61913108311296,92577.8,0.0929528452935322
RUS,2017,Inorganic N emissions,1512794700,0.01369442051617,32.5550449344057,0.1,0.2,0.3,151279470,453838410,0.01,0.0075,2.37724881428571,5.34880983214286,40.2811035808343,0,176.0088,12179.7776670886,8.05117684976594,93041.652,0.130906721938779
RUS,2017,Organic N emissions,1288976023.9322,0.00987533628557,20.0028269577163,0.1,0.2,0.3,257795204.78644,386692807.17966,0.01,0.0075,4.05106750378691,4.55745094176028,28.6113454032635,0,0,8526.18093017252,6.61469319201316,93041.652,0.0916383226962965
RUS,2018,Inorganic N emissions,1542017200,0.01369439471845,33.1838448848343,0.1,0.2,0.3,154201720,462605160,0.01,0.0075,2.42316988571429,5.45213224285714,41.0591470134057,0,181.2228,12416.8486099949,8.05234118659306,92180.78068,0.134701057187824
RUS,2018,Organic N emissions,1295731494.07838,0.00969111860997,19.7325662219461,0.1,0.2,0.3,259146298.815676,388719448.223514,0.01,0.0075,4.0722989813892,4.58133635406284,28.3862015573981,0,0,8459.08806410465,6.52842668621046,92180.78068,0.0917662879583311
RUS,2019,Inorganic N emissions,1727454000,0.01369512781967,37.1763909512286,0.1,0.2,0.3,172745400,518236200,0.01,0.0075,2.71457057142857,6.10778378571429,45.9987453083715,0,189.9656,13897.5917018947,8.04512982799814,91998.19,0.151063751383529
RUS,2019,Organic N emissions,1382184574.85402,0.0084617405536,18.3789371379552,0.1,0.2,0.3,276436914.970804,414655372.456206,0.01,0.0075,4.34400866382692,4.88700974680529,27.6099555485874,0,0,8227.76675347905,5.95272650495903,91998.19,0.0894340068372981
RUS,2020,Inorganic N emissions,1916417581,0.01369511672357,41.243026727402,0.1,0.2,0.3,191641758.1,574925274.3,0.01,0.0075,3.01151334157143,6.77590501853571,51.0304450875091,0,193.2832,15400.3558360777,8.0360126043311,92207.315,0.167018807955505
RUS,2020,Organic N emissions,1292091015.98531,0.00982594289724,19.9508768503153,0.1,0.2,0.3,258418203.197062,387627304.795593,0.01,0.0075,4.06085747881097,4.56846466366235,28.5801989927886,0,0,8516.89929985101,6.59156297387942,92207.315,0.092366850719501
RUS,2021,Inorganic N emissions,2094297382,0.01369514233039,45.0712440021571,0.1,0.2,0.3,209429738.2,628289214.6,0.00998609806976,0.00753496238663,3.28646356404043,7.43935594275705,55.7970635089546,0,197.85414,16825.3790656685,8.033901589277,92324.378,0.182241997510868
RUS,2021,Organic N emissions,1349753913.77872,0.00979505917921,20.7757305844595,0.1,0.2,0.3,269950782.755744,404926174.133616,0.00998609806976,0.00753496238663,4.23618641381153,4.79459120086381,29.8065081991348,0,0,8882.33944334218,6.58071027071559,92324.378,0.0962079532595625
SVK,1990,Inorganic N emissions,222255000,0.01,3.49257857142857,0.1,0.2,0.24148051677121,22225500,53670252.2549853,0.01,0.0075,0.349257857142857,0.632542258719469,4.4743786872909,0,15.2876127522222,1348.65246156491,6.06804104098855,1640.343,0.822177106595943
SVK,1990,Organic N emissions,63148244.4371772,0.01,0.99232955544136,0.1,0.2,0.24148051677121,12629648.8874354,15249070.6998842,0.01,0.0075,0.198465911088271,0.179721190391493,1.37051665692112,0,0,408.413963762495,6.46754264354576,1640.343,0.248980831303267
SVK,1991,Inorganic N emissions,146341000,0.01,2.29964428571429,0.1,0.2,0.23695629182477,14634100,34676420.7019287,0.01,0.0075,0.229964428571429,0.408686386844159,2.93829510112988,0,15.2876127522222,890.899552888926,6.08783288954514,1639.138,0.54351711258535
SVK,1991,Organic N emissions,56762647.0853414,0.01,0.89198445419822,0.1,0.2,0.23695629182477,11352529.4170683,13450266.3675006,0.01,0.0075,0.178396890839644,0.158520996474114,1.22890234151198,0,0,366.21289777057,6.45165291921598,1639.138,0.223417978090051
SVK,1992,Inorganic N emissions,90186000,0.01,1.41720857142857,0.1,0.2,0.23240669095783,9018600,20959829.8307229,0.01,0.0075,0.141720857142857,0.247026565862091,1.80595599443352,0,15.2876127522222,553.462499093411,6.13690039577551,1615.739,0.342544494558472
SVK,1992,Organic N emissions,50435473.7651657,0.01,0.79255744488118,0.1,0.2,0.23240669095783,10087094.7530331,11721541.5646526,0.01,0.0075,0.158511488976235,0.13814673986912,1.08921567372654,0,0,324.586270770507,6.43567407102835,1615.739,0.200890286593631
SVK,1993,Inorganic N emissions,64852000,0.01,1.01910285714286,0.1,0.2,0.22783000050789,6485200,14775231.1929377,0.01,0.0075,0.101910285714286,0.174136653345337,1.29514979620248,0,15.2876127522222,401.242252020562,6.1870451492716,1611.359,0.249008602068541
SVK,1993,Organic N emissions,44627277.0789164,0.01,0.70128578266868,0.1,0.2,0.22783000050789,8925455.41578328,10167432.5595553,0.01,0.0075,0.140257156533737,0.119830455166187,0.961373394368604,0,0,286.489271521844,6.41960008035517,1611.359,0.177793571464735
SVK,1994,Inorganic N emissions,68669000,0.01,1.07908428571429,0.1,0.2,0.22322433519272,6866900,15328591.8733489,0.01,0.0075,0.107908428571429,0.180658404221612,1.36765111850733,0,15.2876127522222,422.847646067407,6.15776618368415,1611.203,0.262442191373407
SVK,1994,Organic N emissions,43641383.3441444,0.01,0.68579316683656,0.1,0.2,0.22322433519272,8728276.66882888,9741818.78388728,0.01,0.0075,0.137158633367311,0.1148142928101,0.937766093013971,0,0,279.454295718163,6.40342432581618,1611.203,0.173444498128518
SVK,1995,Inorganic N emissions,69587000,0.01,1.09351,0.1,0.2,0.21858761416308,6958700,15210856.3067662,0.01,0.0075,0.109351,0.179270806472602,1.3821318064726,0,15.2876127522222,427.162891081058,6.13854442756632,1606.619,0.265876907394384
SVK,1995,Organic N emissions,43685150.6604906,0.01,0.68648093895057,0.1,0.2,0.21858761416308,8737030.13209812,9549032.85723134,0.01,0.0075,0.137296187790113,0.112542172960226,0.93631929970091,0,0,279.023151310871,6.38713949917135,1606.619,0.173671014292045
SVK,1996,Inorganic N emissions,74464000,0.01,1.17014857142857,0.1,0.2,0.21391753256349,7446400,15929155.1448077,0.01,0.0075,0.117014857142857,0.18773647134952,1.47489989992095,0,15.2876127522222,454.807782928664,6.10775385325344,1602.731,0.283770503552165
SVK,1996,Organic N emissions,42525840.2130349,0.01,0.66826320334768,0.1,0.2,0.21391753256349,8505168.04260698,9097022.80856166,0.01,0.0075,0.133652640669538,0.107214911672334,0.909130755689552,0,0,270.920965195487,6.37073750543898,1602.731,0.169037078084524
SVK,1997,Inorganic N emissions,88017000,0.01,1.38312428571429,0.1,0.2,0.20921152750106,8801700,18414171.0160608,0.01,0.0075,0.138312428571429,0.217024158403574,1.73846087268929,0,15.2876127522222,533.348952813631,6.05961294765365,1599.043,0.333542595673557
SVK,1997,Organic N emissions,43143961.1714297,0.01,0.6779765326939,0.1,0.2,0.20921152750106,8628792.23428594,9026214.01912123,0.01,0.0075,0.135595306538779,0.106380379511072,0.919952218743751,0,0,274.145761185638,6.3542093433734,1599.043,0.171443645471471
SVK,1998,Inorganic N emissions,81842000,0.01,1.28608857142857,0.1,0.2,0.20446673698141,8184200,16733966.6880326,0.01,0.0075,0.128608857142857,0.197221750251812,1.61191917882324,0,17.9778353333333,498.329750622659,6.0889243985076,1595.414,0.312351371257027
SVK,1998,Organic N emissions,38494690.0043075,0.01,0.60491655721055,0.1,0.2,0.20446673698141,7698938.0008615,7870883.65629165,0.01,0.0075,0.120983311442109,0.0927639859491516,0.818663854601811,0,0,243.96182867134,6.33754496124117,1595.414,0.152914433915798
SVK,1999,Inorganic N emissions,65392000,0.01,1.02758857142857,0.1,0.2,0.19967994989829,6539200,13057471.283749,0.01,0.0075,0.102758857142857,0.153891625844184,1.28423905441561,0,15.784494,398.487732215852,6.09383001308803,1585.805,0.251284194598864
SVK,1999,Organic N emissions,36916266.6604831,0.01,0.58011276180759,0.1,0.2,0.19967994989829,7383253.33209662,7371438.27719718,0.01,0.0075,0.116022552361518,0.0868776654098239,0.783012979578932,0,0,233.337867914522,6.32073308117848,1585.805,0.147141589233558
SVK,2000,Inorganic N emissions,84609000,0.01,1.32957,0.1,0.2,0.18821611476202,8460900,15924777.2538998,0.01,0.0075,0.132957,0.187684874778104,1.6502118747781,0,12.1005089233334,503.863647607208,5.95520154602003,1575.446,0.31982286134035
SVK,2000,Organic N emissions,37745411.4296692,0.01,0.59314217960908,0.1,0.2,0.18821611476202,7549082.28593384,7104294.68938628,0.01,0.0075,0.118628435921818,0.083729187410624,0.795499802941522,0,0,237.058941276573,6.28047045448912,1575.446,0.150471003942105
SVK,2001,Inorganic N emissions,102423000,0.01,1.60950428571429,0.1,0.2,0.19103172830661,10242300,19566042.7083479,0.01,0.0075,0.160950428571429,0.230599789062672,2.00105450334839,0,20.669345339805,616.983587337625,6.02387732577278,1564.989,0.394241484980166
SVK,2001,Organic N emissions,38189997.3632267,0.01,0.60012852999357,0.1,0.2,0.19103172830661,7637999.47264534,7295501.20032207,0.01,0.0075,0.120025705998712,0.0859826927180816,0.806136928710364,0,0,240.228804755689,6.29035929148835,1564.989,0.153501912636887
SVK,2002,Inorganic N emissions,111507000,0.01,1.75225285714286,0.1,0.2,0.2032711690878,11150700,22666158.2514733,0.01,0.0075,0.175225285714286,0.26713686510665,2.1946150079638,0,18.2826893454379,672.277961718649,6.02902025629466,1556.493,0.43191839713937
SVK,2002,Organic N emissions,37372104.6846805,0.01,0.58727593075926,0.1,0.2,0.2032711690878,7474420.9369361,7596671.41052665,0.01,0.0075,0.117455186151853,0.0895321987669213,0.794263315678034,0,0,236.690468072054,6.33334595600333,1556.493,0.152066516246494
SVK,2003,Inorganic N emissions,97727000,0.01,1.53571,0.1,0.2,0.20394282785928,9772700,19930720.7382039,0.01,0.0075,0.153571,0.234897780128831,1.92417878012883,0,17.5858870438363,590.991163522228,6.04736831706927,1553.37,0.380457433529827
SVK,2003,Organic N emissions,36006038.3536064,0.01,0.56580917412811,0.1,0.2,0.20394282785928,7201207.67072128,7343173.28184418,0.01,0.0075,0.11316183482562,0.0865445422503064,0.765515551204037,0,0,228.123634258803,6.33570491756013,1553.37,0.146857242163041
SVK,2004,Inorganic N emissions,97151000,0.01,1.52665857142857,0.1,0.2,0.19454127890006,9715100,18899879.7864197,0.01,0.0075,0.152665857142857,0.22274858319709,1.90207301176852,0,22.494859237584,589.312616744602,6.06594493875104,1553.696,0.379297247817206
SVK,2004,Organic N emissions,32969157.6254426,0.01,0.51808676268553,0.1,0.2,0.19454127890006,6593831.52508852,6413862.08871127,0.01,0.0075,0.103617352537105,0.0755919460455257,0.697296061268161,0,0,207.794226257912,6.30268533453689,1553.696,0.133741881460667
SVK,2005,Inorganic N emissions,99760000,0.01,1.56765714285714,0.1,0.2,0.23374412480644,9976000,23318313.8906905,0.01,0.0075,0.156765714285714,0.27482298514028,1.99924584228313,0,20.3126131840043,616.087874184378,6.17570042285864,1551.696,0.397041607495526
SVK,2005,Organic N emissions,32368734.2380963,0.01,0.50865153802723,0.1,0.2,0.23374412480644,6473746.84761926,7566001.45557607,0.01,0.0075,0.101730307605446,0.089170731440718,0.699552577073393,0,0,208.466667967871,6.44037132976664,1551.696,0.134347622193955
SVK,2006,Inorganic N emissions,97023000,0.01,1.52464714285714,0.1,0.2,0.08076949809464,9702300,7836499.01363626,0.01,0.0075,0.152464714285714,0.0923587383749987,1.76947059551785,0,17.0957607124485,544.397998176769,5.61102004861495,1549.807,0.351268253515934
SVK,2006,Organic N emissions,31478258.508944,0.01,0.49465834799769,0.1,0.2,0.08076949809464,6295651.7017888,2542483.14066074,0.01,0.0075,0.0989316695995383,0.029964979872073,0.623554997469301,0,0,185.819389245852,5.90310258723666,1549.807,0.119898406218227
SVK,2007,Inorganic N emissions,113298000,0.01,1.78039714285714,0.1,0.2,0.12368317816853,11329800,14013056.7201381,0.01,0.0075,0.178039714285714,0.165153882773056,2.12359073991591,0,18.2536998470469,651.083740341988,5.74664813449477,1547.977,0.420602980756166
SVK,2007,Organic N emissions,31086040.5113018,0.01,0.48849492232046,0.1,0.2,0.12368317816853,6217208.10226036,3844820.28711348,0.01,0.0075,0.0976989844640914,0.0453139533838375,0.631507860168389,0,0,188.18934233018,6.05382156218193,1547.977,0.121571148880235
SVK,2008,Inorganic N emissions,121435000,0.01,1.90826428571429,0.1,0.2,0.16035677262588,12143500,19472924.6838237,0.01,0.0075,0.190826428571429,0.22950232663078,2.3285930409165,0,27.9803133885009,721.901039581617,5.94475266259001,1543.575,0.467681220272172
SVK,2008,Organic N emissions,35783655.3033585,0.01,0.56231458333849,0.1,0.2,0.16035677262588,7156731.0606717,5738151.47720352,0.01,0.0075,0.112462916667698,0.0676282138384701,0.742405713844658,0,0,221.236902725708,6.18262446500103,1543.575,0.143327601655707
SVK,2009,Inorganic N emissions,96334000,0.01,1.51382,0.1,0.2,0.14255755039012,9633400,13733139.0592818,0.01,0.0075,0.151382,0.161854853198679,1.82705685319868,0,22.7197014305481,567.182643683754,5.88766835887386,1539.465,0.368428410963389
SVK,2009,Organic N emissions,33938189.9859093,0.01,0.53331441406429,0.1,0.2,0.14255755039012,6787637.99718186,4838145.22906573,0.01,0.0075,0.106662882812858,0.0570209973425604,0.696998294219708,0,0,207.705491677473,6.12011105376302,1539.465,0.134920567650108
SVK,2010,Inorganic N emissions,106513000,0.01,1.67377571428571,0.1,0.2,0.36633328243326,10651300,39019256.9118138,0.01,0.0075,0.167377571428571,0.45986981360352,2.3010230993178,0,30.9387815507539,716.643665147459,6.72822721308628,1537.805,0.466017255209509
SVK,2010,Organic N emissions,30723313.495168,0.01,0.48279492635263,0.1,0.2,0.36633328243326,6144662.6990336,11254972.279911,0.01,0.0075,0.096558985270528,0.132647887584665,0.712001799207823,0,0,212.176536163931,6.90604339266015,1537.805,0.137973628752625
SVK,2011,Inorganic N emissions,120555000,0.01,1.89443571428571,0.1,0.2,0.05547529484288,12055500,6687824.1697834,0.01,0.0075,0.189443571428571,0.0788207848581615,2.16270007057244,0,39.707710215918,684.192331246506,5.6753542469952,1536.588,0.445267261781627
SVK,2011,Organic N emissions,32055088.9952721,0.01,0.50372282706856,0.1,0.2,0.05547529484288,6411017.79905442,1778265.51322748,0.01,0.0075,0.100744565413712,0.0209581292630381,0.62542552174531,0,0,186.376805480103,5.81426573195887,1536.588,0.121292633731425
SVK,2012,Inorganic N emissions,101004000,0.01,1.58720571428571,0.1,0.2,0.06436583669345,10100400,6501206.96938522,0.01,0.0075,0.158720571428571,0.0766213678534687,1.82254765356775,0,45.4183306092362,588.537531372426,5.82687350374664,1534.647,0.38350026512444
