Country,Year,Category,CO2,CH4,N2O,CO2eq.kt
RUS,1998,Enteric Fermentation,0,2367.19496001727,0,59179.8740004318
RUS,1998,Manure Management,0,248.490620676357,26.9713844523499,14249.7380837092
RUS,1998,Rice cultivation,0,17.1990863658243,0,429.977159145607
RUS,1998,Agricultural soils,0,0,177.166455437149,52795.6037202705
RUS,1998,Prescribed Burning of Savannas,0,0,0,0
RUS,1998,Field Burning of Agricultural Residues,0,0,0,0
RUS,1998,Liming,737.916666666667,0,0,737.916666666667
RUS,1998,Urea Application,56.5334,0,0,56.5334
RUS,1998,Other Carbon-containing Fertilizers,0,0,0,0
RUS,1998,Other Sources,0,0,0,0
RUS,1999,Total Agriculture,866.376133333334,2406.79699477959,199.676592009992,120539.925421801
RUS,1999,Enteric Fermentation,0,2154.01889818901,0,53850.4724547254
RUS,1999,Manure Management,0,232.525431570538,25.092727145572,13290.7684786439
RUS,1999,Rice cultivation,0,20.252665020039,0,506.316625500976
RUS,1999,Agricultural soils,0,0,174.58386486442,52025.9917295972
RUS,1999,Prescribed Burning of Savannas,0,0,0,0
RUS,1999,Field Burning of Agricultural Residues,0,0,0,0
RUS,1999,Liming,802.083333333333,0,0,802.083333333333
RUS,1999,Urea Application,64.2928,0,0,64.2928
RUS,1999,Other Carbon-containing Fertilizers,0,0,0,0
RUS,1999,Other Sources,0,0,0,0
RUS,2000,Total Agriculture,971.131333333333,2369.57428876886,203.200622368767,120764.274018447
RUS,2000,Enteric Fermentation,0,2122.7002252805,0,53067.5056320125
RUS,2000,Manure Management,0,226.086813505217,24.4240360434666,12930.5330785835
RUS,2000,Rice cultivation,0,20.787249983141,0,519.681249578524
RUS,2000,Agricultural soils,0,0,178.776586325301,53275.4227249396
RUS,2000,Prescribed Burning of Savannas,0,0,0,0
RUS,2000,Field Burning of Agricultural Residues,0,0,0,0
RUS,2000,Liming,898.333333333333,0,0,898.333333333333
RUS,2000,Urea Application,72.798,0,0,72.798
RUS,2000,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2000,Other Sources,0,0,0,0
RUS,2001,Total Agriculture,941.8244,2297.53275889652,200.837308321379,118229.661252184
RUS,2001,Enteric Fermentation,0,2064.84369926537,0,51621.0924816342
RUS,2001,Manure Management,0,214.566336542278,24.0848862281218,12541.4545095372
RUS,2001,Rice cultivation,0,18.1227230888777,0,453.068077221943
RUS,2001,Agricultural soils,0,0,176.752422093258,52672.2217837907
RUS,2001,Prescribed Burning of Savannas,0,0,0,0
RUS,2001,Field Burning of Agricultural Residues,0,0,0,0
RUS,2001,Liming,866.25,0,0,866.25
RUS,2001,Urea Application,75.5744,0,0,75.5744
RUS,2001,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2001,Other Sources,0,0,0,0
RUS,2002,Total Agriculture,881.265366666667,2267.41272552533,199.543362854641,117030.505635483
RUS,2002,Enteric Fermentation,0,2039.16478161783,0,50979.1195404457
RUS,2002,Manure Management,0,210.709636341643,23.8143436103751,12364.4153044329
RUS,2002,Rice cultivation,0,17.5383075658557,0,438.457689146392
RUS,2002,Agricultural soils,0,0,175.729019244265,52367.2477347911
RUS,2002,Prescribed Burning of Savannas,0,0,0,0
RUS,2002,Field Burning of Agricultural Residues,0,0,0,0
RUS,2002,Liming,796.629166666667,0,0,796.629166666667
RUS,2002,Urea Application,84.6362,0,0,84.6362
RUS,2002,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2002,Other Sources,0,0,0,0
RUS,2003,Total Agriculture,910.1752,2241.74452925467,193.892868312758,114733.863188569
RUS,2003,Enteric Fermentation,0,2009.19502936345,0,50229.8757340862
RUS,2003,Manure Management,0,214.242799041763,23.8547650208563,12464.7899522592
RUS,2003,Rice cultivation,0,18.3067008494637,0,457.667521236593
RUS,2003,Agricultural soils,0,0,170.038103291901,50671.3547809866
RUS,2003,Prescribed Burning of Savannas,0,0,0,0
RUS,2003,Field Burning of Agricultural Residues,0,0,0,0
RUS,2003,Liming,825.825,0,0,825.825
RUS,2003,Urea Application,84.3502,0,0,84.3502
RUS,2003,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2003,Other Sources,0,0,0,0
RUS,2004,Total Agriculture,854.157883333333,2135.02453020668,192.601712775354,111625.081545556
RUS,2004,Enteric Fermentation,0,1921.19886613829,0,48029.9716534571
RUS,2004,Manure Management,0,198.134593169089,23.266998983655,11886.9305263564
RUS,2004,Rice cultivation,0,15.6910708993078,0,392.276772482696
RUS,2004,Agricultural soils,0,0,169.334713791699,50461.7447099264
RUS,2004,Prescribed Burning of Savannas,0,0,0,0
RUS,2004,Field Burning of Agricultural Residues,0,0,0,0
RUS,2004,Liming,756.172083333333,0,0,756.172083333333
RUS,2004,Urea Application,97.9858,0,0,97.9858
RUS,2004,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2004,Other Sources,0,0,0,0
RUS,2005,Total Agriculture,826.105866666667,1982.90733936426,189.099489156989,106750.437119556
RUS,2005,Enteric Fermentation,0,1792.35561908014,0,44808.8904770036
RUS,2005,Manure Management,0,173.312902303239,22.0333034641446,10898.7469898961
RUS,2005,Rice cultivation,0,17.2388179808792,0,430.97044952198
RUS,2005,Agricultural soils,0,0,167.066185692844,49785.7233364676
RUS,2005,Prescribed Burning of Savannas,0,0,0,0
RUS,2005,Field Burning of Agricultural Residues,0,0,0,0
RUS,2005,Liming,725.211666666667,0,0,725.211666666667
RUS,2005,Urea Application,100.8942,0,0,100.8942
RUS,2005,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2005,Other Sources,0,0,0,0
RUS,2006,Total Agriculture,864.542433333333,1902.33422498586,188.830425866775,104694.364966279
RUS,2006,Enteric Fermentation,0,1710.33186757984,0,42758.2966894959
RUS,2006,Manure Management,0,172.416650023047,21.6341312025469,10757.3873489352
RUS,2006,Rice cultivation,0,19.5857073829749,0,489.642684574374
RUS,2006,Agricultural soils,0,0,167.196294664228,49824.4958099401
RUS,2006,Prescribed Burning of Savannas,0,0,0,0
RUS,2006,Field Burning of Agricultural Residues,0,0,0,0
RUS,2006,Liming,751.070833333333,0,0,751.070833333333
RUS,2006,Urea Application,113.4716,0,0,113.4716
RUS,2006,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2006,Other Sources,0,0,0,0
RUS,2007,Total Agriculture,792.2816,1937.99562737154,193.637301356159,106946.088088424
RUS,2007,Enteric Fermentation,0,1733.25355705636,0,43331.338926409
RUS,2007,Manure Management,0,185.220538420159,22.6316444666138,11374.7435115549
RUS,2007,Rice cultivation,0,19.5215318950193,0,488.038297375483
RUS,2007,Agricultural soils,0,0,171.005656889545,50959.6857530844
RUS,2007,Prescribed Burning of Savannas,0,0,0,0
RUS,2007,Field Burning of Agricultural Residues,0,0,0,0
RUS,2007,Liming,673.75,0,0,673.75
RUS,2007,Urea Application,118.5316,0,0,118.5316
RUS,2007,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2007,Other Sources,0,0,0,0
RUS,2008,Total Agriculture,842.781591666667,1977.86352123761,202.992735907817,110781.204923137
RUS,2008,Enteric Fermentation,0,1768.07617612167,0,44201.9044030417
RUS,2008,Manure Management,0,189.966328368512,23.5642918421599,11771.3171781764
RUS,2008,Rice cultivation,0,19.8210167474315,0,495.525418685789
RUS,2008,Agricultural soils,0,0,179.428444065657,53469.6763315659
RUS,2008,Prescribed Burning of Savannas,0,0,0,0
RUS,2008,Field Burning of Agricultural Residues,0,0,0,0
RUS,2008,Liming,739.889791666667,0,0,739.889791666667
RUS,2008,Urea Application,102.8918,0,0,102.8918
RUS,2008,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2008,Other Sources,0,0,0,0
RUS,2009,Total Agriculture,686.357466666667,1937.99126643358,200.305013367339,108827.033110973
RUS,2009,Enteric Fermentation,0,1732.54705160841,0,43313.6762902103
RUS,2009,Manure Management,0,183.130691796471,23.374072734679,11543.7409698461
RUS,2009,Rice cultivation,0,22.3135230286957,0,557.838075717394
RUS,2009,Agricultural soils,0,0,176.93094063266,52725.4203085326
RUS,2009,Prescribed Burning of Savannas,0,0,0,0
RUS,2009,Field Burning of Agricultural Residues,0,0,0,0
RUS,2009,Liming,577.910666666667,0,0,577.910666666667
RUS,2009,Urea Application,108.4468,0,0,108.4468
RUS,2009,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2009,Other Sources,0,0,0,0
RUS,2010,Total Agriculture,778.360870833333,1900.41060278756,191.716901659825,105420.26263515
RUS,2010,Enteric Fermentation,0,1691.76265431796,0,42294.0663579489
RUS,2010,Manure Management,0,183.742818809017,23.6093243614416,11629.149129935
RUS,2010,Rice cultivation,0,24.9051296605817,0,622.628241514543
RUS,2010,Agricultural soils,0,0,168.107577298384,50096.0580349183
RUS,2010,Prescribed Burning of Savannas,0,0,0,0
RUS,2010,Field Burning of Agricultural Residues,0,0,0,0
RUS,2010,Liming,657.422470833333,0,0,657.422470833333
RUS,2010,Urea Application,120.9384,0,0,120.9384
RUS,2010,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2010,Other Sources,0,0,0,0
RUS,2011,Total Agriculture,775.293933333333,1862.92302508195,203.768642973597,108071.425166514
RUS,2011,Enteric Fermentation,0,1649.59330017886,0,41239.8325044716
RUS,2011,Manure Management,0,187.579014076303,23.0175517485616,11548.7057729789
RUS,2011,Rice cultivation,0,25.7507108267794,0,643.767770669485
RUS,2011,Agricultural soils,0,0,180.751091225035,53863.8251850605
RUS,2011,Prescribed Burning of Savannas,0,0,0,0
RUS,2011,Field Burning of Agricultural Residues,0,0,0,0
RUS,2011,Liming,648.006333333333,0,0,648.006333333333
RUS,2011,Urea Application,127.2876,0,0,127.2876
RUS,2011,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2011,Other Sources,0,0,0,0
RUS,2012,Total Agriculture,842.584920833333,1895.46659690623,197.550873060535,107099.410015528
RUS,2012,Enteric Fermentation,0,1678.26897372629,0,41956.7243431572
RUS,2012,Manure Management,0,192.522874849136,23.3252375284479,11763.9926547059
RUS,2012,Rice cultivation,0,24.6747483308058,0,616.868708270146
RUS,2012,Agricultural soils,0,0,174.225635532087,51919.2393885619
RUS,2012,Prescribed Burning of Savannas,0,0,0,0
RUS,2012,Field Burning of Agricultural Residues,0,0,0,0
RUS,2012,Liming,712.157920833333,0,0,712.157920833333
RUS,2012,Urea Application,130.427,0,0,130.427
RUS,2012,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2012,Other Sources,0,0,0,0
RUS,2013,Total Agriculture,795.1293625,1919.31356104636,203.989333817705,109566.789866335
RUS,2013,Enteric Fermentation,0,1693.50856809383,0,42337.7142023457
RUS,2013,Manure Management,0,202.584636445636,23.8577221035748,12174.2170980062
RUS,2013,Rice cultivation,0,23.2203565068963,0,580.508912672407
RUS,2013,Agricultural soils,0,0,180.13161171413,53679.2202908108
RUS,2013,Prescribed Burning of Savannas,0,0,0,0
RUS,2013,Field Burning of Agricultural Residues,0,0,0,0
RUS,2013,Liming,660.6455625,0,0,660.6455625
RUS,2013,Urea Application,134.4838,0,0,134.4838
RUS,2013,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2013,Other Sources,0,0,0,0
RUS,2014,Total Agriculture,868.853608333333,1896.40398480988,205.262484156401,109447.173507188
RUS,2014,Enteric Fermentation,0,1669.09940012411,0,41727.4850031028
RUS,2014,Manure Management,0,203.248447809522,23.6473483136642,12128.12099271
RUS,2014,Rice cultivation,0,24.0561368762458,0,601.403421906145
RUS,2014,Agricultural soils,0,0,181.615135842737,54121.3104811356
RUS,2014,Prescribed Burning of Savannas,0,0,0,0
RUS,2014,Field Burning of Agricultural Residues,0,0,0,0
RUS,2014,Liming,736.662208333333,0,0,736.662208333333
RUS,2014,Urea Application,132.1914,0,0,132.1914
RUS,2014,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2014,Other Sources,0,0,0,0
RUS,2015,Total Agriculture,801.280608333333,1892.94660272771,209.464723268736,110545.433210609
RUS,2015,Enteric Fermentation,0,1662.01235172415,0,41550.3087931037
RUS,2015,Manure Management,0,206.058552472882,23.9435400857466,12286.6387573745
RUS,2015,Rice cultivation,0,24.8756985306754,0,621.892463266885
RUS,2015,Agricultural soils,0,0,185.521183182989,55285.3125885308
RUS,2015,Prescribed Burning of Savannas,0,0,0,0
RUS,2015,Field Burning of Agricultural Residues,0,0,0,0
RUS,2015,Liming,659.400408333333,0,0,659.400408333333
RUS,2015,Urea Application,141.8802,0,0,141.8802
RUS,2015,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2015,Other Sources,0,0,0,0
RUS,2016,Total Agriculture,767.9188,1893.97491804058,221.936105526774,114254.251197993
RUS,2016,Enteric Fermentation,0,1649.60123858563,0,41240.0309646408
RUS,2016,Manure Management,0,218.963774853223,24.7282035512825,12843.0990296128
RUS,2016,Rice cultivation,0,25.4099046017237,0,635.247615043094
RUS,2016,Agricultural soils,0,0,197.207901975492,58767.9547886965
RUS,2016,Prescribed Burning of Savannas,0,0,0,0
RUS,2016,Field Burning of Agricultural Residues,0,0,0,0
RUS,2016,Liming,608.685,0,0,608.685
RUS,2016,Urea Application,159.2338,0,0,159.2338
RUS,2016,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2016,Other Sources,0,0,0,0
RUS,2017,Total Agriculture,840.909254166667,1886.68423849328,225.371251112816,115168.648048118
RUS,2017,Enteric Fermentation,0,1649.40460457821,0,41235.1151144553
RUS,2017,Manure Management,0,214.26260811143,24.3913818779207,12625.1970024061
RUS,2017,Rice cultivation,0,23.0170258036404,0,575.42564509101
RUS,2017,Agricultural soils,0,0,200.979869234895,59892.0010319988
RUS,2017,Prescribed Burning of Savannas,0,0,0,0
RUS,2017,Field Burning of Agricultural Residues,0,0,0,0
RUS,2017,Liming,664.900454166667,0,0,664.900454166667
RUS,2017,Urea Application,176.0088,0,0,176.0088
RUS,2017,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2017,Other Sources,0,0,0,0
RUS,2018,Total Agriculture,976.661675,1890.81582346301,223.33385765667,114800.546843263
RUS,2018,Enteric Fermentation,0,1650.6170366863,0,41265.4259171575
RUS,2018,Manure Management,0,217.889143149405,24.5074875575879,12750.4598708963
RUS,2018,Rice cultivation,0,22.3096436273028,0,557.74109068257
RUS,2018,Agricultural soils,0,0,198.826370099082,59250.2582895265
RUS,2018,Prescribed Burning of Savannas,0,0,0,0
RUS,2018,Field Burning of Agricultural Residues,0,0,0,0
RUS,2018,Liming,795.438875,0,0,795.438875
RUS,2018,Urea Application,181.2228,0,0,181.2228
RUS,2018,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2018,Other Sources,0,0,0,0
RUS,2019,Total Agriculture,929.8788125,1898.311513163,228.39671743248,116449.888436454
RUS,2019,Enteric Fermentation,0,1652.99965937205,0,41324.9914843012
RUS,2019,Manure Management,0,221.400689583501,22.994774728556,12387.4601086972
RUS,2019,Rice cultivation,0,23.9111642074545,0,597.779105186363
RUS,2019,Agricultural soils,0,0,205.401942703924,61209.7789257693
RUS,2019,Prescribed Burning of Savannas,0,0,0,0
RUS,2019,Field Burning of Agricultural Residues,0,0,0,0
RUS,2019,Liming,739.9132125,0,0,739.9132125
RUS,2019,Urea Application,189.9656,0,0,189.9656
RUS,2019,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2019,Other Sources,0,0,0,0
RUS,2020,Total Agriculture,1114.6039465,1892.42514487939,236.17465808177,118805.280676852
RUS,2020,Enteric Fermentation,0,1639.81769962855,0,40995.4424907136
RUS,2020,Manure Management,0,228.231124528895,24.5411841350179,13019.0509854577
RUS,2020,Rice cultivation,0,24.3763207219464,0,609.408018048661
RUS,2020,Agricultural soils,0,0,211.633473946752,63066.7752361321
RUS,2020,Prescribed Burning of Savannas,0,0,0,0
RUS,2020,Field Burning of Agricultural Residues,0,0,0,0
RUS,2020,Liming,921.3207465,0,0,921.3207465
RUS,2020,Urea Application,193.2832,0,0,193.2832
RUS,2020,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2020,Other Sources,0,0,0,0
RUS,2021,Total Agriculture,980.279344458333,1900.71769508943,244.250059424847,121284.739430299
RUS,2021,Enteric Fermentation,0,1640.2822258674,0,41007.0556466849
RUS,2021,Manure Management,0,237.030285480133,25.6219062371174,13561.0851956643
RUS,2021,Rice cultivation,0,23.4051837419054,0,585.129593547635
RUS,2021,Agricultural soils,0,0,218.62815318773,65151.1896499436
RUS,2021,Prescribed Burning of Savannas,0,0,0,0
RUS,2021,Field Burning of Agricultural Residues,0,0,0,0
RUS,2021,Liming,782.425204458333,0,0,782.425204458333
RUS,2021,Urea Application,197.85414,0,0,197.85414
RUS,2021,Other Carbon-containing Fertilizers,0,0,0,0
RUS,2021,Other Sources,0,0,0,0
SVK,1990,Total Agriculture,61.0170803822222,129.200076418286,9.01767827034607,5978.2871154025
SVK,1990,Enteric Fermentation,0,111.867600804195,0,2796.69002010487
SVK,1990,Manure Management,0,17.3324756140913,1.53536786689384,890.851514686647
SVK,1990,Rice cultivation,0,0,0,0
SVK,1990,Agricultural soils,0,0,7.48231040345223,2229.72850022876
SVK,1990,Prescribed Burning of Savannas,0,0,0,0
SVK,1990,Field Burning of Agricultural Residues,0,0,0,0
SVK,1990,Liming,45.72946763,0,0,45.72946763
SVK,1990,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1990,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1990,Other Sources,0,0,0,0
SVK,1991,Total Agriculture,59.4719433455556,116.723454802238,7.25924860482477,5140.8143976393
SVK,1991,Enteric Fermentation,0,100.986923465738,0,2524.67308664346
SVK,1991,Manure Management,0,15.7365313365002,1.38111664334975,804.98604313073
SVK,1991,Rice cultivation,0,0,0,0
SVK,1991,Agricultural soils,0,0,5.87813196147502,1751.68332451956
SVK,1991,Prescribed Burning of Savannas,0,0,0,0
SVK,1991,Field Burning of Agricultural Residues,0,0,0,0
SVK,1991,Liming,44.1843305933333,0,0,44.1843305933333
SVK,1991,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1991,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1991,Other Sources,0,0,0,0
SVK,1992,Total Agriculture,57.9268063088889,92.3012624965355,5.63297446839498,4044.08476030398
SVK,1992,Enteric Fermentation,0,79.7062603677669,0,1992.65650919417
SVK,1992,Manure Management,0,12.5950021287686,1.21546419968077,677.083384724083
SVK,1992,Rice cultivation,0,0,0,0
SVK,1992,Agricultural soils,0,0,4.41751026871421,1316.41806007683
SVK,1992,Prescribed Burning of Savannas,0,0,0,0
SVK,1992,Field Burning of Agricultural Residues,0,0,0,0
SVK,1992,Liming,42.6391935566667,0,0,42.6391935566667
SVK,1992,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1992,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1992,Other Sources,0,0,0,0
SVK,1993,Total Agriculture,56.3816692722222,85.5614766338267,4.65202012077634,3581.72058110924
SVK,1993,Enteric Fermentation,0,75.3561109511041,0,1883.9027737776
SVK,1993,Manure Management,0,10.2053656827226,1.07329509014491,574.976078931249
SVK,1993,Rice cultivation,0,0,0,0
SVK,1993,Agricultural soils,0,0,3.57872503063143,1066.46005912817
SVK,1993,Prescribed Burning of Savannas,0,0,0,0
SVK,1993,Field Burning of Agricultural Residues,0,0,0,0
SVK,1993,Liming,41.09405652,0,0,41.09405652
SVK,1993,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1993,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1993,Other Sources,0,0,0,0
SVK,1994,Total Agriculture,54.8365322355556,79.1251869334919,4.76150596836147,3451.89498414457
SVK,1994,Enteric Fermentation,0,69.3339429845921,0,1733.3485746148
SVK,1994,Manure Management,0,9.79124394889974,1.03175998708183,552.245574872879
SVK,1994,Rice cultivation,0,0,0,0
SVK,1994,Agricultural soils,0,0,3.72974598127964,1111.46430242133
SVK,1994,Prescribed Burning of Savannas,0,0,0,0
SVK,1994,Field Burning of Agricultural Residues,0,0,0,0
SVK,1994,Liming,39.5489194833333,0,0,39.5489194833333
SVK,1994,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1994,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1994,Other Sources,0,0,0,0
SVK,1995,Total Agriculture,53.2913951988889,81.2673346050881,4.74236820207798,3498.20048454533
SVK,1995,Enteric Fermentation,0,71.0951782486432,0,1777.37945621608
SVK,1995,Manure Management,0,10.1721563564449,1.04282786731677,565.06661337152
SVK,1995,Rice cultivation,0,0,0,0
SVK,1995,Agricultural soils,0,0,3.69954033476121,1102.46301975884
SVK,1995,Prescribed Burning of Savannas,0,0,0,0
SVK,1995,Field Burning of Agricultural Residues,0,0,0,0
SVK,1995,Liming,38.0037824466667,0,0,38.0037824466667
SVK,1995,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1995,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1995,Other Sources,0,0,0,0
SVK,1996,Total Agriculture,51.7462581622223,77.403349658108,4.72354781170245,3394.44724750225
SVK,1996,Enteric Fermentation,0,67.7995669962687,0,1694.98917490672
SVK,1996,Manure Management,0,9.60378266183925,1.01071796843708,541.288521140231
SVK,1996,Rice cultivation,0,0,0,0
SVK,1996,Agricultural soils,0,0,3.71282984326537,1106.42329329308
SVK,1996,Prescribed Burning of Savannas,0,0,0,0
SVK,1996,Field Burning of Agricultural Residues,0,0,0,0
SVK,1996,Liming,36.45864541,0,0,36.45864541
SVK,1996,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1996,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1996,Other Sources,0,0,0,0
SVK,1997,Total Agriculture,50.2011211255556,72.7436856122136,4.96318799348507,3347.82328348945
SVK,1997,Enteric Fermentation,0,63.5077459888252,0,1587.69364972063
SVK,1997,Manure Management,0,9.23593962338833,1.00403741440238,530.101640076618
SVK,1997,Rice cultivation,0,0,0,0
SVK,1997,Agricultural soils,0,0,3.95915057908269,1179.82687256664
SVK,1997,Prescribed Burning of Savannas,0,0,0,0
SVK,1997,Field Burning of Agricultural Residues,0,0,0,0
SVK,1997,Liming,34.9135083733333,0,0,34.9135083733333
SVK,1997,Urea Application,15.2876127522222,0,0,15.2876127522222
SVK,1997,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1997,Other Sources,0,0,0,0
SVK,1998,Total Agriculture,58.0391234882574,64.1840912294717,4.54097805933231,3015.85286590608
SVK,1998,Enteric Fermentation,0,56.255461982177,0,1406.38654955442
SVK,1998,Manure Management,0,7.92862924729471,0.89338154852261,464.443432642106
SVK,1998,Rice cultivation,0,0,0,0
SVK,1998,Agricultural soils,0,0,3.6475965108097,1086.98376022129
SVK,1998,Prescribed Burning of Savannas,0,0,0,0
SVK,1998,Field Burning of Agricultural Residues,0,0,0,0
SVK,1998,Liming,40.061288154924,0,0,40.061288154924
SVK,1998,Urea Application,17.9778353333333,0,0,17.9778353333333
SVK,1998,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1998,Other Sources,0,0,0,0
SVK,1999,Total Agriculture,68.243910016106,62.510984194752,4.01636053134344,2827.89395322525
SVK,1999,Enteric Fermentation,0,54.671326552375,0,1366.78316380938
SVK,1999,Manure Management,0,7.83965764237694,0.85664343023069,451.271183268169
SVK,1999,Rice cultivation,0,0,0,0
SVK,1999,Agricultural soils,0,0,3.15971710111275,941.5956961316
SVK,1999,Prescribed Burning of Savannas,0,0,0,0
SVK,1999,Field Burning of Agricultural Residues,0,0,0,0
SVK,1999,Liming,52.459416016106,0,0,52.459416016106
SVK,1999,Urea Application,15.784494,0,0,15.784494
SVK,1999,Other Carbon-containing Fertilizers,0,0,0,0
SVK,1999,Other Sources,0,0,0,0
SVK,2000,Total Agriculture,46.4422222578023,60.6410359724665,4.19211387903255,2811.71805752117
SVK,2000,Enteric Fermentation,0,53.1800497093197,0,1329.50124273299
SVK,2000,Manure Management,0,7.46098626314685,0.84857983619796,439.401447765663
SVK,2000,Rice cultivation,0,0,0,0
SVK,2000,Agricultural soils,0,0,3.34353404283459,996.373144764708
SVK,2000,Prescribed Burning of Savannas,0,0,0,0
SVK,2000,Field Burning of Agricultural Residues,0,0,0,0
SVK,2000,Liming,34.3417133344689,0,0,34.3417133344689
SVK,2000,Urea Application,12.1005089233334,0,0,12.1005089233334
SVK,2000,Other Carbon-containing Fertilizers,0,0,0,0
SVK,2000,Other Sources,0,0,0,0
SVK,2001,Total Agriculture,68.9571009994595,59.274162370473,4.83212045806774,2990.78305676547
SVK,2001,Enteric Fermentation,0,51.708337935179,0,1292.70844837947
SVK,2001,Manure Management,0,7.56582443529406,0.86755807428437,447.677917019094
SVK,2001,Rice cultivation,0,0,0,0
SVK,2001,Agricultural soils,0,0,3.96456238378337,1181.43959036744
SVK,2001,Prescribed Burning of Savannas,0,0,0,0
SVK,2001,Field Burning of Agricultural Residues,0,0,0,0
SVK,2001,Liming,48.2877556596545,0,0,48.2877556596545
SVK,2001,Urea Application,20.669345339805,0,0,20.669345339805
SVK,2001,Other Carbon-containing Fertilizers,0,0,0,0
SVK,2001,Other Sources,0,0,0,0
SVK,2002,Total Agriculture,39.2590422786218,59.0203452646881,4.98563381341067,3000.4865502922
SVK,2002,Enteric Fermentation,0,51.5116313537179,0,1287.79078384295
SVK,2002,Manure Management,0,7.50871391097022,0.84553588580052,439.687541742811
SVK,2002,Rice cultivation,0,0,0,0
SVK,2002,Agricultural soils,0,0,4.14009792761015,1233.74918242782
SVK,2002,Prescribed Burning of Savannas,0,0,0,0
SVK,2002,Field Burning of Agricultural Residues,0,0,0,0
SVK,2002,Liming,20.9763529331839,0,0,20.9763529331839
SVK,2002,Urea Application,18.2826893454379,0,0,18.2826893454379
SVK,2002,Other Carbon-containing Fertilizers,0,0,0,0
SVK,2002,Other Sources,0,0,0,0
SVK,2003,Total Agriculture,37.0554071461418,54.2130887174587,4.46386960578709,2722.61576760716
SVK,2003,Enteric Fermentation,0,47.082820086469,0,1177.07050216172
SVK,2003,Manure Management,0,7.13026863098968,0.81146704351246,420.073894741455
SVK,2003,Rice cultivation,0,0,0,0
SVK,2003,Agricultural soils,0,0,3.65240256227463,1088.41596355784
SVK,2003,Prescribed Burning of Savannas,0,0,0,0
SVK,2003,Field Burning of Agricultural Residues,0,0,0,0
SVK,2003,Liming,19.4695201023055,0,0,19.4695201023055
SVK,2003,Urea Application,17.5858870438363,0,0,17.5858870438363
SVK,2003,Other Carbon-containing Fertilizers,0,0,0,0
SVK,2003,Other Sources,0,0,0,0
SVK,2004,Total Agriculture,31.9076280426827,52.4943016974877,4.57609290734158,2707.94085686767
SVK,2004,Enteric Fermentation,0,46.3083797556454,0,1157.70949389113
SVK,2004,Manure Management,0,6.18592194184229,0.73191730871974,372.75940654454
SVK,2004,Rice cultivation,0,0,0,0
SVK,2004,Agricultural soils,0,0,3.84417559862184,1145.56432838931
SVK,2004,Prescribed Burning of Savannas,0,0,0,0
SVK,2004,Field Burning of Agricultural Residues,0,0,0,0
SVK,2004,Liming,9.41276880509869,0,0,9.41276880509869
SVK,2004,Urea Application,22.494859237584,0,0,22.494859237584
SVK,2004,Other Carbon-containing Fertilizers,0,0,0,0
SVK,2004,Other Sources,0,0,0,0
SVK,2005,Total Agriculture,29.5902174886049,52.2864710104185,4.63118519804428,2716.84518176626
SVK,2005,Enteric Fermentation,0,46.2687135302809,0,1156.71783825702
SVK,2005,Manure Management,0,6.01775748013764,0.72517938888586,366.547394891427
SVK,2005,Rice cultivation,0,0,0,0
SVK,2005,Agricultural soils,0,0,3.90600580915842,1163.98973112921
SVK,2005,Prescribed Burning of Savannas,0,0,0,0
SVK,2005,Field Burning of Agricultural Residues,0,0,0,0
SVK,2005,Liming,9.27760430460062,0,0,9.27760430460062
