Cattle Type,Population,kg,VS,B0,IEF,CH4.kt,Type.A,Country,Year,Nitrogen excretion rate,Typical animal mass,Anarobic.Lagoon,Liquid.System,Daily.Spread,Solid.Storage,Pasture,Composting,Digester,Burned,Other,Total.N,Total.N.Vol,Total.N.Leaching,Direct.IEF,Indirect.IEF.Atmos,Indirect.IEF.Leaching,Direct.N2O,Indirect.N2O.Atmos,Indirect.N2O.Leaching,N2O.Vol.IEF,N2O.Runoff.IEF
non-dairy cattle,385.932,410.41787154213694,2.79835110616772,0.17,3.5715535661665,1.37837681089777,Non-Dairy Cattle,GRC,2001,52.430883089508,410.417871542137,,,607042.667175,12950243.5664,6677469.338925,,,,,20234755.5725,,,0.26365244067867,,,0.101751913736,,,0.00296305416330475,0.000205372379497621
dairy cattle,151.6,583.143831925328,5.20273066136417,0.24,14.63767310813522,2.2190712431933,Dairy Cattle,GRC,2002,118.130941002896,583.143831925328,,3789470.47881785,,12686488.124738,1432692.05248312,,,,,17908650.656039,,,0.85391794496379,,,0.12945396045651,,,0.00300241859397901,0.000198842499851622
non-dairy cattle,461.661,399.76907297779104,2.73061126765499,0.17,3.48509677335075,1.60893326148188,Non-Dairy Cattle,GRC,2002,51.0704990729128,399.769072977791,,,707317.730175,15089444.9104,7780495.031925,,,,,23577257.6725,,,0.25681165248093,,,0.118559924296,,,0.00300241859397901,0.000198842499851622
dairy cattle,149.27,580.7756870808234,5.23703289367059,0.24,14.73418105676097,2.19937120634271,Dairy Cattle,GRC,2003,117.938956180135,580.775687080824,,3725164.67447425,,12471203.4754138,1408379.8391207,,,,,17604747.9890087,,,0.85253016895927,,,0.12725717832055,,,0.00301226489423406,0.000201419337529933
non-dairy cattle,501.472,404.04064434305405,2.74849495336483,0.17,3.50792183677198,1.75912457932972,Non-Dairy Cattle,GRC,2003,51.6161923148252,404.040644343054,,,776522.255775,16565808.1232,8541744.813525,,,,,25884075.1925,,,0.25955570992598,,,0.130159920968,,,0.00301226489423406,0.000201419337529933
dairy cattle,156.56,580.9844703209028,5.23406137955484,0.24,14.72582082151265,2.30547450781602,Dairy Cattle,GRC,2004,118.027314763268,580.984470320903,,3910020.21409976,,13090067.6732905,1478268.51194698,,,,,18478356.3993372,,,0.85316887528877,,,0.13357211911521,,,0.00303707387248741,0.000202482462549715
non-dairy cattle,505.905,405.3818009310048,2.74717302412444,0.17,3.50623464995602,1.773821640586,Non-Dairy Cattle,GRC,2004,51.7875250689359,405.381800931005,,,785987.0361,16767723.4368,8645857.3971,,,,,26199567.87,,,0.26041726891808,,,0.131746398432,,,0.00303707387248741,0.000202482462549715
dairy cattle,153.254,587.1365902753723,5.14199786278618,0.24,14.46680382613903,2.21709555357111,Dairy Cattle,GRC,2005,118.311815368684,587.136590275372,,3836680.19435161,,12844538.0419598,1450540.71620099,,,,,18131758.9525124,,,0.85522540823646,,,0.13106671471387,,,0.0030577028095348,0.000200829990335813
non-dairy cattle,510.445,404.7574959104311,2.75260831742263,0.17,3.51317174985015,1.79328095385226,Non-Dairy Cattle,GRC,2005,51.7077701025576,404.757495910431,,,791819.1813,16892142.5344,8710010.9943,,,,,26393972.71,,,0.26001621537286,,,0.132723977056,,,0.0030577028095348,0.000200829990335813
dairy cattle,148.561,588.1599833291615,5.12586177699934,0.24,14.42140559886834,2.14245843717348,Dairy Cattle,GRC,2006,117.949615699321,588.159983329162,,3707806.04073308,,12413089.7885412,1401817.02863255,,,,,17522712.8579068,,,0.85260722205512,,,0.12666418151573,,,0.00305486135591504,0.000201423036771898
non-dairy cattle,535.458,411.13385176801916,2.76966260343295,0.17,3.53493824508527,1.89281096283687,Non-Dairy Cattle,GRC,2006,52.5223495633645,411.133851768019,,,843705.367575,17999047.8416,9280759.043325,,,,,28123512.2525,,,0.26411238637578,,,0.141421090184,,,0.00305486135591504,0.000201423036771898
dairy cattle,158.07,581.9112756963533,5.22074702042885,0.24,14.68836140852059,2.32178928784485,Dairy Cattle,GRC,2007,118.152405336609,581.911275696353,,3951915.81056562,,13230326.8440675,1494108.05692462,,,,,18676350.7115577,,,0.85407310143323,,,0.13500333514355,,,0.00304770511524616,0.000203943200649118
non-dairy cattle,512.355,404.16363654107016,2.74597038616737,0.17,3.5046997153744,1.79565042267065,Non-Dairy Cattle,GRC,2007,51.6319045681217,404.16363654107,,,793615.93395,16930473.2576,8729775.27345,,,,,26453864.465,,,0.25963472011398,,,0.133025147024,,,0.00304770511524616,0.000203943200649118
dairy cattle,136.918,593.2483482623353,5.04230966162319,0.24,14.18633508840518,1.94236462763426,Dairy Cattle,GRC,2008,117.739038904368,593.248348262335,,3411117.63299466,,11419828.5974169,1289647.49829666,,,,,16120593.7287082,,,0.85108505265159,,,0.11652886323895,,,0.0030298119970699,0.000200288293507633
non-dairy cattle,496.679,420.5839183859193,2.81470972385256,0.17,3.59243217543075,1.78428562046077,Non-Dairy Cattle,GRC,2008,53.7295955738012,420.583918385919,,,800590.854,17079271.552,8806499.394,,,,,26686361.8,,,0.27018310917111,,,0.13419427648,,,0.0030298119970699,0.000200288293507633
dairy cattle,128.0,598.5406468329529,4.94977660393101,0.24,13.92599705856008,1.78252762349569,Dairy Cattle,GRC,2009,117.436923596546,598.540646832953,,3180755.58822773,,10648616.5345015,1202554.09762863,,,,,15031926.2203579,,,0.8489011905693,,,0.10865935239287,,,0.00301875186110818,0.000198744693995852
non-dairy cattle,494.0,420.48582995951415,2.80091306662022,0.17,3.57482341281668,1.76596276593144,Non-Dairy Cattle,GRC,2009,53.7170647773279,420.485829959514,,,796086.9,16983187.2,8756955.9,,,,,26536230,,,0.27012009716599,,,0.133439328,,,0.00301875186110818,0.000198744693995852
dairy cattle,144.0,592.4316185426179,5.05608610732381,0.24,14.22509456335847,2.04841361712362,Dairy Cattle,GRC,2010,117.832463716352,592.431618542618,,3590402.30242272,,12020042.4907196,1357429.98201237,,,,,16967874.7751547,,,0.85176038057819,,,0.12265349480326,,,0.0030329167914487,0.000205193921701715
non-dairy cattle,535.0,419.1214953271028,2.80026076860791,0.17,3.57399088065622,1.91208512115108,Non-Dairy Cattle,GRC,2010,53.5427710280374,419.121495327103,,,859361.475,18333044.8,9452976.225,,,,,28645382.5,,,0.26924364859813,,,0.144045352,,,0.0030329167914487,0.000205193921701715
dairy cattle,130.192,599.2328857398696,4.93726491492348,0.24,13.89079592560833,1.8084705031468,Dairy Cattle,GRC,2011,117.429895679412,599.23288573987,,3235032.41820701,,10830325.9218235,1223074.63826352,,,,,15288432.978294,,,0.84885038876836,,,0.11051352981453,,,0.00302727231686583,0.00020177472220101
non-dairy cattle,550.558,418.4820672844641,2.79922958658668,0.17,3.57267477639141,1.9669646795405,Non-Dairy Cattle,GRC,2011,53.4610840955903,418.482067284464,,,883002.826125,18837393.624,9713031.087375,,,,,29433427.5375,,,0.26883288002354,,,0.14800809276,,,0.00302727231686583,0.00020177472220101
dairy cattle,132.312,597.9130926703818,4.96103887251935,0.24,13.95768299749909,1.8467689527651,Dairy Cattle,GRC,2012,117.511947117313,597.913092670382,,3290007.74206222,,11014373.7451648,1243859.25975887,,,,,15548240.7469859,,,0.84944350344799,,,0.11239156882821,,,0.00304834292432376,0.000199485327198517
non-dairy cattle,552.512,411.6454122263408,2.76742914174509,0.17,3.53208766352724,1.95152081915076,Non-Dairy Cattle,GRC,2012,52.5877014119151,411.645412226341,,,871660.082475,18595415.0928,9588260.907225,,,,,29055336.0825,,,0.2644410128142,,,0.146106832872,,,0.00304834292432376,0.000199485327198517
dairy cattle,129.725,599.6048752893055,4.93050333373528,0.24,13.87177248934593,1.7995156861804,Dairy Cattle,GRC,2013,117.407433920484,599.604875289306,,3222811.75370485,,10789413.2624032,1218454.34922678,,,,,15230679.3653348,,,0.84868802233949,,,0.11009605369799,,,0.00305736496127191,0.000199510687198579
non-dairy cattle,542.00298,428.9361589856942,2.84459325790564,0.17,3.63057272269149,1.9677812348055,Non-Dairy Cattle,GRC,2013,54.7965943104224,428.936158985694,,,890997.522303,19007947.142464,9800972.745333,,,,,29699917.4101,,,0.27554858853241,,,0.14934815611936,,,0.00305736496127191,0.000199510687198579
dairy cattle,135.342,590.3089554868694,5.0912421722621,0.24,14.32400473569476,1.9386394489384,Dairy Cattle,GRC,2014,117.812162236971,590.30895548687,,3373947.96276834,,11295391.0057897,1275594.69291809,,,,,15944933.6614761,,,0.85161362988437,,,0.11525909189581,,,0.00309465775511691,0.000202520659151962
non-dairy cattle,523.602,421.70793847235115,2.81606661978216,0.17,3.59416399045768,1.88191145373162,Non-Dairy Cattle,GRC,2014,53.8731891398429,421.707938472351,,,846243.2874,18053190.1312,9308676.1614,,,,,28208109.58,,,0.27090517967464,,,0.141846493888,,,0.00309465775511691,0.000202520659151962
dairy cattle,111.01669353999999,602.8718537983569,4.86999117092115,0.24,13.70152395718234,1.52109788618548,Dairy Cattle,GRC,2015,117.001897428197,602.871853798357,,2748507.05804539,,9201523.62910847,1039133.10323077,,,,,12989163.7903846,,,0.84575657283812,,,0.09389309825621,,,0.00307948319943681,0.000191214808845839
non-dairy cattle,471.15892082,425.89761543783135,2.84420623492675,0.17,3.63007876276723,1.71034399235701,Non-Dairy Cattle,GRC,2015,54.408420372183,425.897615437831,,,769050.378782359,16406408.0806903,8459554.16660595,,,,,25635012.6260786,,,0.27359662815727,,,0.12890749206257,,,0.00307948319943681,0.000191214808845839
dairy cattle,105.99768657,602.3417863987685,4.8799455834231,0.24,13.72953029571323,1.45529844903833,Dairy Cattle,GRC,2016,117.528435462509,602.341786398769,,2636058.26332002,,8825064.62068008,996619.3812174,,,,,12457742.2652175,,,0.84956269062901,,,0.09005167980286,,,0.00311409828971848,0.000183555774774463
non-dairy cattle,447.80762613999997,427.74678474103393,2.86089790763239,0.17,3.65138245230274,1.63511690809494,Non-Dairy Cattle,GRC,2016,54.6446517506671,427.746784741034,,,734108.753451397,15660986.7402965,8075196.28796536,,,,,24470291.7817132,,,0.27478453451764,,,0.12305061010233,,,0.00311409828971848,0.000183555774774463
dairy cattle,97.34447476999999,602.4341101306734,4.87821554881875,0.24,13.72466291305349,1.33602010266649,Dairy Cattle,GRC,2017,117.523589572517,602.434110130673,,2420761.5763646,,8104288.75565541,915221.768001741,,,,,11440272.1000218,,,0.84952766176705,,,0.0826968240373,,,0.00312006279055604,0.000180650128503641
non-dairy cattle,458.32758793000005,424.94511214388166,2.85214039987938,0.17,3.64020518867163,1.66840646369414,Non-Dairy Cattle,GRC,2017,54.2867380763809,424.945112143882,,,746433.29157406,15923910.2202466,8210766.20731466,,,,,24881109.7191353,,,0.27298474004122,,,0.12511643744479,,,0.00312006279055604,0.000180650128503641
dairy cattle,95.399,608.5644712077083,4.75985645079994,0.24,13.39166435922892,1.27755138820608,Dairy Cattle,GRC,2018,117.165363491773,608.564471207708,,2365150.22108665,,7918111.60972489,894196.680940134,,,,,11177458.5117517,,,0.84693819895481,,,0.08079705724209,,,0.0031385210466175,0.000177204015980329
non-dairy cattle,446.447,429.8634328374925,2.87969182414792,0.17,3.67536924917226,1.64085757518521,Non-Dairy Cattle,GRC,2018,54.9150535449897,429.863432837493,,,735499.8273,15690662.9824,8090498.1003,,,,,24516660.91,,,0.27614426925481,,,0.123283780576,,,0.0031385210466175,0.000177204015980329
dairy cattle,85.62819206999998,616.6085531943069,4.59460735271697,0.24,12.92674267932819,1.10689360498498,Dairy Cattle,GRC,2019,116.592274988758,616.608553194307,,2112526.73763586,,7072372.12165049,798686.857329248,,,,,9983585.71661559,,,0.84279558777586,,,0.07216706246582,,,0.00315159529571989,0.000170062039473769
non-dairy cattle,444.43325083999997,417.220922742244,2.82098008682632,0.17,3.60043508013798,1.6001530671041,Non-Dairy Cattle,GRC,2019,53.2999728803217,417.220922742244,,,710648.406506556,15160499.3388065,7817132.47157211,,,,,23688280.2168852,,,0.26802272076961,,,0.11911820909062,,,0.00315159529571989,0.000170062039473769
dairy cattle,83.05934630789999,623.9130719995171,4.43541427918262,0.24,12.4788593805098,1.03648590281335,Dairy Cattle,GRC,2020,115.978565131299,623.913071999517,,2038364.76525097,,6824090.7358402,770648.30444271,,,,,9633103.80553388,,,0.83835934223476,,,0.06963357893714,,,0.00316656524505172,0.000166314755751594
non-dairy cattle,436.2787341020182,418.00298804542166,2.82387976338383,0.17,3.60413595603125,1.57240787242888,Non-Dairy Cattle,GRC,2020,53.3998817228026,418.002988045422,,,698916.983976655,14910228.991502,7688086.8237432,,,,,23297232.7992218,,,0.26852511952037,,,0.11715179921894,,,0.00316656524505172,0.000166314755751594
dairy cattle,82.22875284482099,623.9130719995171,4.52101585286198,0.24,12.71969595934052,1.04592473530188,Dairy Cattle,GRC,2021,116.315130409554,623.913071999517,,2023837.22019457,,6775455.04152096,765155.848844829,,,,,9564448.11056036,,,0.84079222838906,,,0.06913729634205,,,0.00316516272842704,0.000165949321421086
non-dairy cattle,435.7302390355869,418.3150735294811,2.82446939707124,0.17,3.60488850930964,1.57075893185813,Non-Dairy Cattle,GRC,2021,53.4397506433912,418.315073529481,,,698559.45965541,14902601.8059821,7684154.05620951,,,,,23285315.321847,,,0.26872560323535,,,0.11709187133272,,,0.00316516272842704,0.000165949321421086
dairy cattle,,,,,,,Dairy Cattle,HRV,1990,,,,,,,,,,,,,,,,,,,,,0.0063111396591527,0.000113502024452289
non-dairy cattle,,,,,,,Non-Dairy Cattle,HRV,1990,,,,,,,,,,,,,,,,,,,,,0.0063111396591527,0.000113502024452289
mature dairy cattle,462.71796023864783,502.4358955,4.658951031,0.26272008266575,13.85894196,6.41278135479701,Dairy Cattle,HRV,1990,96.36,502.4358955,445875.026485961,5796375.34431749,,31211251.8540173,6688125.39728942,,,,445875.026485961,44587502.6485961,,,0.53755114285714,,,0.24873456834681,,,0.0063111396591527,0.000113502024452289
other mature cattle,45.09903976135218,465.32875073861277,2.39273512525398,0.19489449906831,6.76264463838122,0.30498877943825,Non-Dairy Cattle,HRV,1990,61.381992559708,465.328750738613,,553653.784616259,,2048519.00308016,138413.446154065,,,,27682.6892308129,2768268.92308129,,,0.3617153132983,,,0.01631301329673,,,0.0063111396591527,0.000113502024452289
growing cattle,315.804,146.43773472320672,2.466503487,0.19704006199931,7.04788209,2.22574935555036,Non-Dairy Cattle,HRV,1990,19.3082021367553,146.437734723207,,1219521.49351917,,4512229.52602093,304880.373379793,,,,60976.0746759585,6097607.46759585,,,0.1137804768773,,,0.03593232971976,,,0.0063111396591527,0.000113502024452289
dairy cattle,,,,,,,Dairy Cattle,HRV,1991,,,,,,,,,,,,,,,,,,,,,0.00628124733137654,0.0001178571428571
non-dairy cattle,,,,,,,Non-Dairy Cattle,HRV,1991,,,,,,,,,,,,,,,,,,,,,0.00628124733137654,0.0001178571428571
mature dairy cattle,443.56620176524365,503.98982095,4.6733601579,0.26193192241775,15.10690947747868,6.70091445733658,Dairy Cattle,HRV,1991,96.368046556701,503.98982095,512947.300592305,6347722.84482977,,29323487.3505267,6133994.80291631,,,,427456.08382692,42745608.382692,,,0.52699554602721,,,0.23375741269849,,,0.00628124733137654,0.0001178571428571
other mature cattle,44.66079823475631,467.51928121656863,2.40000387292718,0.19433020911379,6.93463339958639,0.30970626309093,Non-Dairy Cattle,HRV,1991,61.6675821096084,467.519281216569,,571480.614261167,,2017395.42142797,137706.172111124,,,,27541.2344222249,2754123.44222249,,,0.3597642692001,,,0.01606735943882,,,0.00628124733137654,0.0001178571428571
growing cattle,268.586,146.89063493369085,2.4741318483,0.19644894181331,7.22676246152808,1.94100722249198,Non-Dairy Cattle,HRV,1991,19.3098144711605,146.890634933691,,1076166.75963186,,3798998.32014619,259317.291477556,,,,51863.4582955111,5186345.82955111,,,0.1126520783523,,,0.03025677111633,,,0.00628124733137654,0.0001178571428571
dairy cattle,,,,,,,Dairy Cattle,HRV,1992,,,,,,,,,,,,,,,,,,,,,0.00621603920851366,0.000117857142857118
non-dairy cattle,,,,,,,Non-Dairy Cattle,HRV,1992,,,,,,,,,,,,,,,,,,,,,0.00621603920851366,0.000117857142857118
mature dairy cattle,359.8625692735073,505.54374640000003,4.6877692848,0.26114376216976,16.35478176198372,5.88547378477496,Dairy Cattle,HRV,1992,96.3743049896907,505.5437464,485541.070077542,5791811.33592496,,23305971.363722,4751366.1857588,,,,346815.050055387,34681505.0055387,,,0.51642859716619,,,0.18584332182254,,,0.00621603920851366,0.000117857142857118
other mature cattle,34.86643072649272,467.5604453131022,2.404504612645,0.19409039202361,7.11025809686995,0.247909321382,Non-Dairy Cattle,HRV,1992,61.6717707512649,467.560445313102,,462309.02237601,,1558949.02894236,107513.726133956,,,,21502.7452267912,2150274.52267912,,,0.3561544760885,,,0.01241783536847,,,0.00621603920851366,0.000117857142857118
growing cattle,195.326,147.34353514417498,2.4817602096,0.19585782162732,7.40553520523975,1.44649356949866,Non-Dairy Cattle,HRV,1992,19.3110685090312,147.343535144175,,810970.060032932,,2734666.4815064,188597.688379752,,,,37719.5376759503,3771953.76759503,,,0.11152142063965,,,0.02178303300786,,,0.00621603920851366,0.000117857142857118
dairy cattle,,,,,,,Dairy Cattle,HRV,1993,,,,,,,,,,,,,,,,,,,,,0.0062425942537783,0.000117857142857189
non-dairy cattle,,,,,,,Non-Dairy Cattle,HRV,1993,,,,,,,,,,,,,,,,,,,,,0.0062425942537783,0.000117857142857189
mature dairy cattle,347.24515419509106,507.09767185000004,4.7021784117,0.26035560192176,17.60248940925705,6.11237914913492,Dairy Cattle,HRV,1993,96.3787752989691,507.09767185,535473.003037193,6208140.12896245,,22021327.2499046,4367451.6810221,,,,334670.626898246,33467062.6898245,,,0.50585088635487,,,0.17565426903202,,,0.0062425942537783,0.000117857142857189
other mature cattle,33.02184580490892,467.7726468426698,2.4103305806967,0.19368596838312,7.28388559738971,0.2405273470576,Non-Dairy Cattle,HRV,1993,61.7017391444097,467.77264684267,,453344.932792513,,1461910.06417361,101875.26579607,,,,20375.0531592141,2037505.31592141,,,0.3526915482165,,,0.0116465259219,,,0.0062425942537783,0.000117857142857189
growing cattle,209.368,147.79643535465914,2.4893885709,0.19526670144132,7.58419039643881,1.5878867749216,Non-Dairy Cattle,HRV,1993,19.3119642503675,147.796435354659,,899635.881185533,,2901073.01011515,202165.366558547,,,,40433.0733117093,4043307.33117093,,,0.11038856708112,,,0.02311183351264,,,0.0062425942537783,0.000117857142857189
dairy cattle,,,,,,,Dairy Cattle,HRV,1994,,,,,,,,,,,,,,,,,,,,,0.00626627027470898,0.000117857142857115
non-dairy cattle,,,,,,,Non-Dairy Cattle,HRV,1994,,,,,,,,,,,,,,,,,,,,,0.00626627027470898,0.000117857142857115
