Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
AUT,2006,Direct N2O emissions,,,,5.50217336518172,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,101700000,0.01,1.59814285714286,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Organic N emissions,N input from organic N fertilizers to cropland and grassland,142454304.447636,0.01,2.23856764132001,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,N from grazing animals,"N excretion on pasture, range and paddock",10644310.4251272,0.01732985854103,0.28987261903955,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Crop residues,N in crop residues returned to soils,76661606.3108853,0.01,1.20468238488534,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,253674.905070452,0.01,0.00398631993682,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Other,,,,,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Indirect N2O emissions,,,,1.04773517270369,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Atmospheric deposition,Volatilized N from agricultural inputs of N,28973113.5848173,0.01,0.45529178490427,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,50267923.8132845,0.0075,0.59244338779942,0.05457035024457,0.15299491105397,0.15154,N2O
AUT,2006,Urea,,33925.5091836735,0.2,24.8787067346939,,,,CO2
AUT,2006,Other carbon-containing fertlizers,,43818.3959687579,0.125,20.0834314856807,,,,CO2
AUT,2007,Direct N2O emissions,,,,5.53669711569182,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,103500000,0.01,1.62642857142857,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Organic N emissions,N input from organic N fertilizers to cropland and grassland,144195020.546196,0.01,2.26592175144022,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,N from grazing animals,"N excretion on pasture, range and paddock",10881693.9192478,0.01718636179083,0.29388343064652,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Crop residues,N in crop residues returned to soils,75027484.7474647,0.01,1.17900333174587,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,288812.845586124,0.01000000000001,0.0045384875735,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Other,,,,,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Indirect N2O emissions,,,,1.06140864008954,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Atmospheric deposition,Volatilized N from agricultural inputs of N,29595575.9020075,0.01,0.46507333560298,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,50598147.0473442,0.0075,0.59633530448656,0.05567526597475,0.15368642517205,0.15154,N2O
AUT,2007,Urea,,37793.4826530612,0.2,27.7152206122449,,,,CO2
AUT,2007,Other carbon-containing fertlizers,,44318.5485512724,0.125,20.3126680859998,,,,CO2
AUT,2008,Direct N2O emissions,,,,5.89965364074793,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,118850000,0.01,1.86764285714286,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Organic N emissions,N input from organic N fertilizers to cropland and grassland,142098846.479009,0.01,2.23298187324158,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,N from grazing animals,"N excretion on pasture, range and paddock",10860553.1689708,0.01722322353586,0.29394158349643,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Crop residues,N in crop residues returned to soils,84873666.2357329,0.01,1.33372904084723,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,282338.201261814,0.01000000000001,0.00443674316269,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Other,,,,,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Indirect N2O emissions,,,,1.10579954784152,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Atmospheric deposition,Volatilized N from agricultural inputs of N,29798159.1340919,0.01,0.46825678639287,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,54094537.3350371,0.0075,0.63754276144865,0.05123767164957,0.15499905146793,0.15154,N2O
AUT,2008,Urea,,35694.9275510204,0.2,26.1762802040816,,,,CO2
AUT,2008,Other carbon-containing fertlizers,,58646.7476946334,0.125,26.8797593600403,,,,CO2
AUT,2009,Direct N2O emissions,,,,5.71848587431596,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,110350000,0.01,1.73407142857143,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Organic N emissions,N input from organic N fertilizers to cropland and grassland,144170398.260392,0.01,2.26553482980616,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,N from grazing animals,"N excretion on pasture, range and paddock",11095179.5258275,0.01719845877661,0.29985998066197,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Crop residues,N in crop residues returned to soils,79386890.6881181,0.01,1.24750828224186,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,292078.829470755,0.01000000000001,0.0045898101774,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Other,,,,,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Indirect N2O emissions,,,,1.09407319570345,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Atmospheric deposition,Volatilized N from agricultural inputs of N,30378387.9527683,0.01,0.47737466782922,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,52325935.6984191,0.0075,0.61669852787423,0.05582520649888,0.15597840011237,0.15154,N2O
AUT,2009,Urea,,42855.1867346939,0.2,31.4271369387755,,,,CO2
AUT,2009,Other carbon-containing fertlizers,,49126.6674729151,0.125,22.5163892584194,,,,CO2
AUT,2010,Direct N2O emissions,,,,5.3283662548637,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,88464500,0.01,1.39015642857143,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Organic N emissions,N input from organic N fertilizers to cropland and grassland,143677621.141684,0.01,2.25779118936932,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,N from grazing animals,"N excretion on pasture, range and paddock",11234453.2716459,0.01714314983044,0.30264758181259,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Crop residues,N in crop residues returned to soils,76757875.8057831,0.01,1.20619519123374,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,296184.064876317,0.00999999999999,0.00465432101948,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Other,,,,,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Indirect N2O emissions,,,,1.03934983630158,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Atmospheric deposition,Volatilized N from agricultural inputs of N,29721900.3887354,0.01,0.46705843468013,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,48558058.3193958,0.0075,0.57229140162145,0.06090539804264,0.15708223452399,0.15154,N2O
AUT,2010,Urea,,39335.4459183673,0.2,28.8459936734694,,,,CO2
AUT,2010,Other carbon-containing fertlizers,,32494.2062988158,0.125,14.8931778869573,,,,CO2
AUT,2011,Direct N2O emissions,,,,5.69962183441897,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,103690000,0.01,1.62941428571429,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Organic N emissions,N input from organic N fertilizers to cropland and grassland,142410971.837413,0.01,2.2378867003022,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,N from grazing animals,"N excretion on pasture, range and paddock",11259161.5149721,0.01713231923966,0.30312157769998,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Crop residues,N in crop residues returned to soils,86394932.0695988,0.01,1.35763464680798,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,295468.793287917,0.01,0.00464308103738,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Other,,,,,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Indirect N2O emissions,,,,1.08445488863923,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Atmospheric deposition,Volatilized N from agricultural inputs of N,29907702.1744419,0.01,0.46997817702694,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,52137417.9549823,0.0075,0.61447671161229,0.05517918506311,0.15739019643971,0.15154,N2O
AUT,2011,Urea,,37459.9908163265,0.2,27.4706599319728,,,,CO2
AUT,2011,Other carbon-containing fertlizers,,46628.8703451751,0.125,21.3715655748719,,,,CO2
AUT,2012,Direct N2O emissions,,,,5.58459648680619,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,107236000,0.01,1.68513714285714,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Organic N emissions,N input from organic N fertilizers to cropland and grassland,141543704.291319,0.01,2.22425821029214,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,N from grazing animals,"N excretion on pasture, range and paddock",11275632.5877624,0.01711645000376,0.30328383084882,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Crop residues,N in crop residues returned to soils,76386244.0539366,0.01,1.20035526370472,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,295304.306578468,0.00999999999999,0.00464049624623,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Other,,,,,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Indirect N2O emissions,,,,1.07579487541266,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Atmospheric deposition,Volatilized N from agricultural inputs of N,30187843.1979906,0.01,0.47438039311128,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,51029107.5892084,0.0075,0.60141448230138,0.05596908446031,0.15826493525451,0.15154,N2O
AUT,2012,Urea,,41763.1071428572,0.2,30.6262785714286,,,,CO2
AUT,2012,Other carbon-containing fertlizers,,48435.2098765432,0.125,22.1994711934156,,,,CO2
AUT,2013,Direct N2O emissions,,,,5.51082715182113,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,104863000,0.01,1.64784714285714,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Organic N emissions,N input from organic N fertilizers to cropland and grassland,140901823.718219,0.01,2.21417151557201,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,N from grazing animals,"N excretion on pasture, range and paddock",11251705.0888157,0.01713490752472,0.30296659830221,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Crop residues,N in crop residues returned to soils,74728614.7906296,0.01,1.17430680385275,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,293589.442355902,0.01,0.00461354837988,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Other,,,,,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Indirect N2O emissions,,,,1.06734050730749,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Atmospheric deposition,Volatilized N from agricultural inputs of N,30183806.4431772,0.01,0.47431695839278,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,50317149.6048846,0.0075,0.59302354891471,0.05632963070144,0.15955536864164,0.15154,N2O
AUT,2013,Urea,,41284.9734693878,0.2,30.2756472108844,,,,CO2
AUT,2013,Other carbon-containing fertlizers,,47119.6446460066,0.125,21.5965037960863,,,,CO2
AUT,2014,Direct N2O emissions,,,,5.81169262760744,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,111810000,0.01,1.75701428571429,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Organic N emissions,N input from organic N fertilizers to cropland and grassland,141245355.940618,0.01,2.21956987906685,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,N from grazing animals,"N excretion on pasture, range and paddock",11310540.1779281,0.01716322480755,0.30505411163631,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Crop residues,N in crop residues returned to soils,86450130.9102673,0.01,1.35850205716134,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,294684.165459565,0.01000000000001,0.00463075117151,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Organic Soils,Area of cultivated organic soils,12954,8.19999999999987,0.16692154285714,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Other,,,,,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Indirect N2O emissions,,,,1.11130319039455,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Atmospheric deposition,Volatilized N from agricultural inputs of N,30813806.0534139,0.01,0.48421695226793,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,53207317.1743801,0.0075,0.62708623812662,0.05651126639994,0.16056594324091,0.15154,N2O
AUT,2014,Urea,,46418.0112244898,0.2,34.0398748979592,,,,CO2
