Country,Year,Cattle Type,Population,GE,Ym,IEF,CH4.kt,Type.A,Total.Pop,Share.Pop,Weight,Milk Yield,DE
LVA,1990,growing cattle,827.8,80.35562479384221,5.46901425465088,29.75912296381201,24.63460198944358,Non-Dairy Cattle,904.2,0.915505419155054,271.9944431021986,NO,65.0
LVA,1991,mature dairy cattle,531.4,236.0799461818054,6.5,100.64684138658282,53.48373151283011,Dairy Cattle,531.4,1,550.0,10.50819672131148,65.0
LVA,1991,other mature cattle,72.1,152.9418805818313,6.5,65.20298502792359,4.70113522051329,Non-Dairy Cattle,851.7,0.084654220969825,581.1789181692095,NE,65.0
LVA,1991,growing cattle,779.6,79.68768838461452,5.46905464340688,29.50546379211475,23.00245957233266,Non-Dairy Cattle,851.7,0.915345779030175,270.94407388404306,NO,65.0
LVA,1992,mature dairy cattle,481.7,225.23783004509946,6.5,96.02457354573201,46.25503707697911,Dairy Cattle,481.7,1,550.0,9.15737704918033,65.0
LVA,1992,other mature cattle,56,152.88772612582525,6.5,65.17989761608627,3.65007426650083,Non-Dairy Cattle,662.6,0.0845155448234229,581.2857142857143,NE,65.0
LVA,1992,growing cattle,606.6,77.56686964440607,5.46890454995054,28.69835827472503,17.4084241294482,Non-Dairy Cattle,662.6,0.915484455176577,267.5469831849654,NO,65.0
LVA,1993,mature dairy cattle,351,224.62321199832928,6.5,95.76254635508288,33.61265377063409,Dairy Cattle,351,1,550.0,8.98688524590164,65.0
LVA,1993,other mature cattle,27.6,152.94208241004984,6.5,65.20307107238877,1.79960476159793,Non-Dairy Cattle,326.9,0.0844294891404099,580.8333333333333,NE,65.0
LVA,1993,growing cattle,299.3,77.03691399415442,5.46896926161043,28.5984321042125,8.5595107287908,Non-Dairy Cattle,326.9,0.91557051085959,267.3387905111928,NO,65.0
LVA,1994,mature dairy cattle,311.9,230.89907423211392,6.5,98.43810487254095,30.70284490974552,Dairy Cattle,311.9,1,550.0,9.58360655737705,65.0
LVA,1994,other mature cattle,20.3,153.00903794310514,6.5,65.23161590656207,1.32420180290321,Non-Dairy Cattle,239,0.0849372384937238,581.576354679803,NE,65.0
LVA,1994,growing cattle,218.7,77.91366580675029,5.46867855509831,28.89902068394385,6.32021582357852,Non-Dairy Cattle,239,0.915062761506276,268.51668952903526,NO,65.0
LVA,1995,mature dairy cattle,291.9,236.34838943910822,6.5,100.76128552457938,29.41221924462472,Dairy Cattle,291.9,1,550.0,10.07868852459016,65.0
LVA,1995,other mature cattle,20.7,152.94470364414428,6.5,65.20418857066184,1.3497267034127,Non-Dairy Cattle,237.5,0.0871578947368421,580.3864734299517,NE,65.0
LVA,1995,growing cattle,216.8,78.62728032439718,5.48962177121771,29.26476552257883,6.34460116529509,Non-Dairy Cattle,237.5,0.912842105263158,271.6683579335794,NO,65.0
LVA,1996,mature dairy cattle,274.6,242.25957906209374,6.5,103.28137490113521,28.36106554785173,Dairy Cattle,274.6,1,550.0,10.61311475409836,65.0
LVA,1996,other mature cattle,21.1,152.8725223904985,6.5,65.17341587986682,1.37515907506519,Non-Dairy Cattle,234.8,0.0898637137989779,580.9952606635071,NE,65.0
LVA,1996,growing cattle,213.7,77.88593184057527,5.47800655124006,28.97184924362667,6.19128418336302,Non-Dairy Cattle,234.8,0.910136286201022,269.6406176883482,NO,65.0
LVA,1997,mature dairy cattle,262.8,253.91952493167224,6.5,108.25230420492225,28.44870554505357,Dairy Cattle,262.8,1,550.0,11.75409836065574,65.0
LVA,1997,other mature cattle,19.7,153.8644044518014,6.5,65.59628024472589,1.2922467208211,Non-Dairy Cattle,214.1,0.0920130780009342,572.7918781725888,NE,65.0
LVA,1997,growing cattle,194.4,77.4668914137596,5.46598508230453,28.7753665724963,5.59393126169328,Non-Dairy Cattle,214.1,0.907986921999066,267.93930041152265,NO,65.0
LVA,1998,mature dairy cattle,242.1,257.97014365023335,6.5,109.97918523093956,26.62596074441047,Dairy Cattle,242.1,1,550.0,12.23934426229508,65.0
LVA,1998,other mature cattle,17.1,150.13703709597684,6.5,64.00720943579591,1.09452328135211,Non-Dairy Cattle,192.3,0.0889235569422777,555.2046783625732,NE,65.0
LVA,1998,growing cattle,175.2,77.72962801698039,5.48623002283105,29.00545327333853,5.08175541348891,Non-Dairy Cattle,192.3,0.911076443057722,270.54394977168954,NO,65.0
LVA,1999,mature dairy cattle,205.6,257.6788964319737,6.5,109.8550191886537,22.5861919451872,Dairy Cattle,205.6,1,550.0,12.30819672131148,65.0
LVA,1999,other mature cattle,12.7,149.66958562360063,6.5,63.80792307133701,0.81036062300598,Non-Dairy Cattle,172.8,0.0734953703703704,552.2047244094489,NE,65.0
LVA,1999,growing cattle,160.1,76.84811317889351,5.47891942535915,28.64655432631399,4.58631334764287,Non-Dairy Cattle,172.8,0.92650462962963,268.5109306683323,NO,65.0
LVA,2000,mature dairy cattle,204.5,264.2051753602448,6.5,112.63733666526161,23.034335348046,Dairy Cattle,204.5,1,555.0,12.78032786885246,65.0
LVA,2000,other mature cattle,12.7,147.6157653363093,6.5,62.9323276299,0.79924056089973,Non-Dairy Cattle,162.2,0.0782983970406905,541.5748031496063,NE,65.0
LVA,2000,growing cattle,149.5,76.0139000318209,5.43586956521739,28.06010491533973,4.19498568484329,Non-Dairy Cattle,162.2,0.92170160295931,262.4862876254181,NO,65.0
LVA,2001,mature dairy cattle,209.1,268.8513224438821,6.5,114.61810646866319,23.96664606259747,Dairy Cattle,209.1,1,555.0,13.29508196721312,65.0
LVA,2001,other mature cattle,14.6,152.85690894305105,6.5,65.16675947302603,0.95143468830618,Non-Dairy Cattle,175.6,0.0831435079726652,566.0958904109589,NE,65.0
LVA,2001,growing cattle,161,74.84552186480833,5.3695652173913,27.26196475008099,4.38917632476304,Non-Dairy Cattle,175.6,0.916856492027335,254.00807453416152,NO,65.0
LVA,2002,mature dairy cattle,204.6,265.87502482156054,6.5,113.3492356494434,23.19125361387612,Dairy Cattle,204.6,1,555.0,12.97704918032787,65.0
LVA,2002,other mature cattle,12.5,154.39315037097356,6.5,65.8216979793592,0.82277122474199,Non-Dairy Cattle,183.5,0.0681198910081744,556.88,NE,65.0
LVA,2002,growing cattle,171,76.07755100323236,5.44802631578947,28.20561563973187,4.82316027439415,Non-Dairy Cattle,183.5,0.931880108991826,264.2280701754386,NO,65.0
LVA,2003,mature dairy cattle,186.3,284.9737276988529,6.5,121.49149487251186,22.63386549474896,Dairy Cattle,186.3,1,555.0,13.97049180327869,65.0
LVA,2003,other mature cattle,16.5,155.9411244565905,6.5,66.48163841388364,1.09694703382908,Non-Dairy Cattle,192.3,0.0858034321372855,559.3333333333334,NE,65.0
LVA,2003,growing cattle,175.8,77.1832294964165,5.49153868031854,28.87569891483726,5.07634786922839,Non-Dairy Cattle,192.3,0.914196567862714,270.4783845278725,NO,65.0
LVA,2004,mature dairy cattle,186.2,276.2772885476313,6.5,117.78398330265145,21.9313776909537,Dairy Cattle,186.2,1,555.0,13.93770491803279,65.0
LVA,2004,other mature cattle,17.9,158.7084755654,6.5,67.66143005910335,1.21113959805795,Non-Dairy Cattle,184.9,0.0968090859924283,563.2960893854749,NE,65.0
LVA,2004,growing cattle,167,75.57519944915782,5.42574850299401,27.91569553504641,4.66192115435275,Non-Dairy Cattle,184.9,0.903190914007572,261.31616766467073,NO,65.0
LVA,2005,mature dairy cattle,185.2,281.106722408001,6.5,119.84289288642991,22.19490376256682,Dairy Cattle,185.2,1,555.0,14.30819672131148,65.0
LVA,2005,other mature cattle,21.5,167.29170354709493,6.5,71.32067684914325,1.53339455225658,Non-Dairy Cattle,200,0.1075,563.2558139534884,NE,65.0
LVA,2005,growing cattle,178.5,76.1337029041805,5.41757703081232,28.04685957667064,5.00636443443571,Non-Dairy Cattle,200,0.8925,261.16638655462185,NO,65.0
LVA,2006,mature dairy cattle,182.4,286.20182748997763,6.5,122.01506481940197,22.25554782305892,Dairy Cattle,182.4,1,560.0,14.72786885245902,65.0
LVA,2006,other mature cattle,24.4,168.78128410135972,6.5,71.95572264698566,1.75571963258645,Non-Dairy Cattle,194.8,0.125256673511294,564.344262295082,NE,65.0
LVA,2006,growing cattle,170.4,76.4461831584389,5.47483861502347,28.49412672873245,4.85539919457601,Non-Dairy Cattle,194.8,0.874743326488706,267.6631455399061,NO,65.0
LVA,2007,mature dairy cattle,180.4,291.53104322805694,6.5,124.28704403568103,22.42138274403686,Dairy Cattle,180.4,1,560.0,15.2,65.0
LVA,2007,other mature cattle,31,174.81122325286782,6.5,74.52643794562968,2.31031957631452,Non-Dairy Cattle,218.4,0.141941391941392,556.6451612903226,NE,65.0
LVA,2007,growing cattle,187.4,77.10547037035697,5.50366862326574,28.82381111268586,5.40158220251733,Non-Dairy Cattle,218.4,0.858058608058608,271.2081109925293,NO,65.0
LVA,2008,mature dairy cattle,170.4,296.91652915495786,6.5,126.58301265411279,21.56974535626082,Dairy Cattle,170.4,1,560.0,15.80983606557377,65.0
LVA,2008,other mature cattle,36.1,165.23611742962717,6.5,70.44432858971967,2.54304026208888,Non-Dairy Cattle,210.7,0.171333649738965,560.5540166204986,NE,65.0
LVA,2008,growing cattle,174.6,76.4876594826121,5.49112256586483,28.51131354177818,4.97807534439447,Non-Dairy Cattle,210.7,0.828666350261035,268.92554410080186,NO,65.0
LVA,2009,mature dairy cattle,165.5,299.44484000773446,6.5,127.6608954031177,21.12787818921598,Dairy Cattle,165.5,1,560.0,16.03934426229508,65.0
LVA,2009,other mature cattle,38.4,170.45689971555274,6.5,72.6700798877177,2.79053106768836,Non-Dairy Cattle,212.7,0.180535966149506,567.4479166666667,NE,65.0
LVA,2009,growing cattle,174.3,77.11232022782049,5.497776821572,28.78836270969667,5.01781162030013,Non-Dairy Cattle,212.7,0.819464033850494,270.6497418244406,NO,65.0
LVA,2010,mature dairy cattle,164.1,295.825566346471,6.5,126.11790766522957,20.69594864786417,Dairy Cattle,164.1,1,560.0,16.38688524590164,66.0
LVA,2010,other mature cattle,42.2,173.8206665335986,6.5,74.10413860754052,3.12719464923821,Non-Dairy Cattle,215.4,0.195914577530176,569.5734597156397,NE,65.0
LVA,2010,growing cattle,173.2,77.47178764271361,5.50923787528868,28.99687937010398,5.02225950690201,Non-Dairy Cattle,215.4,0.804085422469824,272.4673787528868,NO,65.0
LVA,2011,mature dairy cattle,164.1,297.3721776546685,6.5,126.77726711333352,20.80414953329803,Dairy Cattle,164.1,1,565.0,16.60327868852459,66.0
LVA,2011,other mature cattle,46,176.24086298059015,6.5,75.13592945578608,3.45625275496616,Non-Dairy Cattle,216.6,0.212373037857802,568.5869565217391,NE,65.0
LVA,2011,growing cattle,170.6,77.18020408433817,5.51033118405627,28.89534261926008,4.92954545084577,Non-Dairy Cattle,216.6,0.787626962142198,272.2529308323564,NO,65.0
LVA,2012,mature dairy cattle,164.6,301.73758687746476,6.5,128.63835127884727,21.17387262049826,Dairy Cattle,164.6,1,565.0,17.21311475409836,66.0
LVA,2012,other mature cattle,50.1,179.41432822351058,6.5,76.48885780957384,3.83209177625965,Non-Dairy Cattle,228.5,0.21925601750547,572.315369261477,NE,65.0
LVA,2012,growing cattle,178.4,77.90762812676269,5.51261210762332,29.18280422531995,5.20621227379708,Non-Dairy Cattle,228.5,0.78074398249453,273.64405829596404,NO,65.0
LVA,2013,mature dairy cattle,165,307.7672699557102,6.5,131.2089574069942,21.64947797215404,Dairy Cattle,165,1,565.0,18.05901639344262,66.0
LVA,2013,other mature cattle,56.9,180.11689681769693,6.5,76.78838053908102,4.36925885267371,Non-Dairy Cattle,241.5,0.235610766045549,575.0615114235501,NE,65.0
LVA,2013,growing cattle,184.6,79.13186163183798,5.53785211267606,29.80429762771333,5.50187334207588,Non-Dairy Cattle,241.5,0.764389233954451,278.2908992416035,NO,65.0
LVA,2014,mature dairy cattle,165.9,311.8460643160131,6.5,132.94785042043864,22.05604838475077,Dairy Cattle,165.9,1,565.0,19.05573770491803,66.0
LVA,2014,other mature cattle,62.9,182.38046761235768,6.5,77.75339791739776,4.89068872900432,Non-Dairy Cattle,256.2,0.245511319281811,574.9761526232114,NE,65.0
LVA,2014,growing cattle,193.3,78.74271519621223,5.50465597516813,29.44472511902825,5.69166536550816,Non-Dairy Cattle,256.2,0.754488680718189,274.12648732540094,NO,65.0
LVA,2015,mature dairy cattle,162.4,310.7038409568338,6.5,132.460891764616,21.51164882257364,Dairy Cattle,162.4,1,565.0,19.3606557377,67.0
LVA,2015,other mature cattle,66.9,185.42165498659307,6.5,79.04993287613512,5.28844050941344,Non-Dairy Cattle,256.7,0.260615504479938,576.1136,NE,65.0
LVA,2015,growing cattle,189.8,79.58937749303294,5.52739726,29.88009904103151,5.67124279798778,Non-Dairy Cattle,256.7,0.739384495520062,277.7976818,NO,65.0
LVA,2016,mature dairy cattle,154,323.3002746894161,6.5,137.8310694879856,21.22598470114978,Dairy Cattle,154,1,570.0,20.26885245901639,67.0
LVA,2016,other mature cattle,72.8,187.77087198600447,6.5,80.0514633938537,5.82774653507255,Non-Dairy Cattle,258.3,0.281842818428184,575.7005494505494,NE,65.0
LVA,2016,growing cattle,185.5,79.45007076907038,5.51010781671159,29.7390310893296,5.51659026707064,Non-Dairy Cattle,258.3,0.718157181571816,275.866846361186,NO,65.0
LVA,2017,mature dairy cattle,150.4,332.1047969954269,6.5,141.5846596355167,21.29433280918171,Dairy Cattle,150.4,1,570.0,21.393442623,67.0
LVA,2017,other mature cattle,77.5,188.1821569,6.5,80.22680454193548,6.217577352,Non-Dairy Cattle,255.4,0.303445575567737,572.8129,NE,65.0
LVA,2017,growing cattle,177.9,79.3596675312,5.511663856,29.70803540753232,5.285059499,Non-Dairy Cattle,255.4,0.696554424432263,275.8896571,NO,65.0
LVA,2018,mature dairy cattle,144.5,334.70819503415044,6.5,142.69455394762298,20.61936304543152,Dairy Cattle,144.5,1,570.0,21.68524590163934,67.0
LVA,2018,other mature cattle,80.1,189.6928939808062,6.5,80.87086989568066,6.47775667864402,Non-Dairy Cattle,250.9,0.319250697489039,574.0074906367041,NE,65.0
LVA,2018,growing cattle,170.8,78.98935778968952,5.49246194379391,29.47002046222869,5.03347949494866,Non-Dairy Cattle,250.9,0.680749302510961,273.38665105386417,NO,65.0
LVA,2019,mature dairy cattle,138.4,342.76698577892614,6.5,146.1302199030552,20.22442243458284,Dairy Cattle,138.4,1,570.0,22.59344262295082,67.0
LVA,2019,other mature cattle,84.1,191.97657175205623,6.5,81.8444593857598,6.8831190343424,Non-Dairy Cattle,256.987,0.327253907785219,575.588585017836,NE,65.0
LVA,2019,growing cattle,172.887,78.74419972148289,5.48312843070908,29.32712076990468,5.07027792854651,Non-Dairy Cattle,256.987,0.672746092214782,272.0764429945571,NO,65.0
LVA,2020,mature dairy cattle,136,347.96264290383294,6.5,148.3452597105739,20.17495532063805,Dairy Cattle,136,1,570.0,23.48524590163934,67.0
LVA,2020,other mature cattle,86,194.42738702429295,6.5,82.88930381224348,7.12848012785294,Non-Dairy Cattle,262.9,0.327120578166603,577.7906976744187,NE,65.0
LVA,2020,growing cattle,176.9,78.53858850369193,5.47576314301865,29.20991289166981,5.16723359053639,Non-Dairy Cattle,262.9,0.672879421833397,271.04013566987,NO,65.0
LVA,2021,mature dairy cattle,131.2,354.70696849414696,6.5,151.22053598425222,19.84013432113389,Dairy Cattle,131.2,1,570.0,24.13770491803278,67.0
LVA,2021,other mature cattle,87.6,194.9433030121017,6.5,83.10925182321861,7.28037045971395,Non-Dairy Cattle,262.3,0.333968738086161,579.1894977168951,NE,65.0
LVA,2021,growing cattle,174.7,79.33343056447481,5.50751287922152,29.68104262035392,5.18527814577583,Non-Dairy Cattle,262.3,0.666031261913839,275.50085861476816,NO,65.0
MLT,1990,dairy cows,9.17541409533139,308.77010474401,6.5,131.63649119589593,1.20781931677879,Dairy Cattle,9.17541409533139,1,550.0,10.10801305705019,51.7
MLT,1990,non-lactating cows,1.45634729334609,176.01593461408774,6.5,75.04003681436403,0.10928435450719,Non-Dairy Cattle,11.8245859046686,0.123162646462832,640.0,NA,51.7
MLT,1990,bulls,0.21815295407443,154.9444678713555,6.5,66.05673854892378,0.01441047265097,Non-Dairy Cattle,11.8245859046686,0.0184490988380657,630.0,NA,60.46153846153847
MLT,1990,calves,5.53492934790097,56.74939401542096,6.5,24.19369942526246,0.13391041698318,Non-Dairy Cattle,11.8245859046686,0.468086526879192,200.0,NA,78.5
MLT,1990,growing cattle 1-2 years,4.61515630934711,141.72283378172457,6.5,60.42002212886645,0.27884784633893,Non-Dairy Cattle,11.8245859046686,0.39030172781991,480.0,NA,63.15384615384616
MLT,1991,dairy cows,9.60929018011854,309.0470479056645,6.5,131.75455905771614,1.26606779053916,Dairy Cattle,9.60929018011854,1,550.0,10.13411257936946,51.7
MLT,1991,non-lactating cows,1.50246941373458,176.01593461408774,6.5,75.04003681436481,0.1127453601191,Non-Dairy Cattle,12.3907098198815,0.121257735478867,640.0,NA,51.7
MLT,1991,bulls,0.22642610706065,154.9444678713555,6.5,66.05673854894152,0.01495697015476,Non-Dairy Cattle,12.3907098198815,0.0182738608483381,630.0,NA,60.46153846153847
MLT,1991,calves,5.80327775768738,56.74939401542096,6.5,24.19369942526253,0.1404027577508,Non-Dairy Cattle,12.3907098198815,0.468357167752872,200.0,NA,78.5
MLT,1991,growing cattle 1-2 years,4.85853654139885,141.72283378172457,6.5,60.42002212886547,0.29355288534522,Non-Dairy Cattle,12.3907098198815,0.392111235919923,480.0,NA,63.15384615384616
MLT,1992,dairy cows,9.59308993337909,318.74287355050717,6.5,135.88813432139813,1.30358709342427,Dairy Cattle,9.59308993337909,1,550.0,10.63453508883287,51.7
MLT,1992,non-lactating cows,1.46851780102574,176.01593461408774,6.5,75.04003681436373,0.11019762985152,Non-Dairy Cattle,12.4069100666209,0.118362895607391,640.0,NA,51.7
MLT,1992,bulls,0.22584027895805,154.9444678713555,6.5,66.05673854893298,0.01491827226095,Non-Dairy Cattle,12.4069100666209,0.0182027819775725,630.0,NA,60.46153846153847
MLT,1992,calves,5.81415765572302,56.74939401542096,6.5,24.19369942526223,0.14066598273365,Non-Dairy Cattle,12.4069100666209,0.468622535708163,200.0,NA,78.5
MLT,1992,growing cattle 1-2 years,4.8983943309141,141.72283378172457,6.5,60.42002212886566,0.29596109386974,Non-Dairy Cattle,12.4069100666209,0.394811786706874,480.0,NA,63.15384615384616
MLT,1993,dairy cows,9.3448340507154,324.58074680350177,6.5,138.37696707840254,1.29310979378898,Dairy Cattle,9.3448340507154,1,550.0,11.41320155518256,51.7
MLT,1993,non-lactating cows,1.39000874353571,176.01593461408774,6.5,75.04003681435859,0.1043063072872,Non-Dairy Cattle,12.1551659492846,0.114355390073265,640.0,NA,51.7
MLT,1993,bulls,0.22823810594391,154.9444678713555,6.5,66.05673854893065,0.01507666489124,Non-Dairy Cattle,12.1551659492846,0.0187770456525395,630.0,NA,60.46153846153847
MLT,1993,calves,5.69971813616442,56.74939401542096,6.5,24.19369942526261,0.13789726739508,Non-Dairy Cattle,12.1551659492846,0.468913230797962,200.0,NA,78.5
MLT,1993,growing cattle 1-2 years,4.83720096364056,141.72283378172457,6.5,60.42002212886712,0.29226378926494,Non-Dairy Cattle,12.1551659492846,0.397954333476233,480.0,NA,63.15384615384616
MLT,1994,dairy cows,8.65913949616547,337.8911255374862,6.5,144.05151758089588,1.24736218536731,Dairy Cattle,8.65913949616547,1,550.0,12.85241998740517,51.7
MLT,1994,non-lactating cows,1.48598974834333,176.01593461408774,6.5,75.04003681436333,0.11150872542145,Non-Dairy Cattle,11.1408605038345,0.133381954457815,640.0,NA,51.7
MLT,1994,bulls,0.20566073462559,154.9444678713555,6.5,66.05673854891312,0.01358527737694,Non-Dairy Cattle,11.1408605038345,0.0184600403671516,630.0,NA,60.46153846153847
MLT,1994,calves,5.16499134636856,56.74939401542096,6.5,24.19369942526195,0.12496024816812,Non-Dairy Cattle,11.1408605038345,0.46360793626227,200.0,NA,78.5
MLT,1994,growing cattle 1-2 years,4.28421867449706,141.72283378172457,6.5,60.42002212886756,0.25885258711802,Non-Dairy Cattle,11.1408605038345,0.384550068912764,480.0,NA,63.15384615384616
MLT,1995,dairy cows,8.12802707186021,350.4044092107048,6.5,149.38624633466313,1.21421545437172,Dairy Cattle,8.12802707186021,1,550.0,14.26266417705394,51.7
MLT,1995,non-lactating cows,1.37546294563828,176.01593461408774,6.5,75.04003681436394,0.10321479007749,Non-Dairy Cattle,10.3719729281398,0.132613433834422,640.0,NA,51.7
MLT,1995,bulls,0.19184843196871,154.9444678713555,6.5,66.05673854893385,0.01267288171158,Non-Dairy Cattle,10.3719729281398,0.0184968118696313,630.0,NA,60.46153846153847
MLT,1995,calves,4.87219756809794,56.74939401542096,6.5,24.19369942526322,0.11787648350306,Non-Dairy Cattle,10.3719729281398,0.469746460182072,200.0,NA,78.5
MLT,1995,growing cattle 1-2 years,3.93246398243485,141.72283378172457,6.5,60.42002212886545,0.23759956083968,Non-Dairy Cattle,10.3719729281398,0.379143294113875,480.0,NA,63.15384615384616
MLT,1996,dairy cows,9.19379446287355,337.97997763359956,6.5,144.08939747272552,1.32472830464353,Dairy Cattle,9.19379446287355,1,550.0,12.92358016114392,51.7
MLT,1996,non-lactating cows,1.43241526246486,176.01593461408774,6.5,75.04003681436402,0.10748849402882,Non-Dairy Cattle,11.8062055371265,0.121327318752872,640.0,NA,51.7
MLT,1996,bulls,0.21843818279971,154.9444678713555,6.5,66.0567385489125,0.0144293139303,Non-Dairy Cattle,11.8062055371265,0.0185019803452343,630.0,NA,60.46153846153847
MLT,1996,calves,5.53895194634161,56.74939401542096,6.5,24.19369942526221,0.13400773852076,Non-Dairy Cattle,11.8062055371265,0.469155981481392,200.0,NA,78.5
MLT,1996,growing cattle 1-2 years,4.61640014552028,141.72283378172457,6.5,60.42002212886697,0.27892299894804,Non-Dairy Cattle,11.8062055371265,0.391014719420502,480.0,NA,63.15384615384616
MLT,1997,dairy cows,9.15521154403697,343.7599786424325,6.5,146.55355783093873,1.3417288244735,Dairy Cattle,9.15521154403697,1,550.0,13.76209792664845,51.7
MLT,1997,non-lactating cows,1.30241065446215,176.01593461408774,6.5,75.04003681436427,0.09773294345826,Non-Dairy Cattle,11.844788455963,0.109956430146836,640.0,NA,51.7
MLT,1997,bulls,0.20413572270896,154.9444678713555,6.5,66.05673854891705,0.01348454006348,Non-Dairy Cattle,11.844788455963,0.017234222752724,630.0,NA,60.46153846153847
MLT,1997,calves,5.56661000192705,56.74939401542096,6.5,24.19369942526197,0.13467688920428,Non-Dairy Cattle,11.844788455963,0.469962804538282,200.0,NA,78.5
MLT,1997,growing cattle 1-2 years,4.77163207686486,141.72283378172457,6.5,60.42002212886565,0.28830211567498,Non-Dairy Cattle,11.844788455963,0.402846542562158,480.0,NA,63.15384615384616
MLT,1998,dairy cows,8.19377809944812,362.31597484957354,6.5,154.464447498762,1.26564740705871,Dairy Cattle,8.19377809944812,1,550.0,15.53153726137461,51.7
MLT,1998,non-lactating cows,1.07721038936975,176.01593461408774,6.5,75.04003681436268,0.08083390727512,Non-Dairy Cattle,10.8062219005519,0.099684274419234,640.0,NA,51.7
MLT,1998,bulls,0.19174726277731,154.9444678713555,6.5,66.05673854891047,0.01266619880475,Non-Dairy Cattle,10.8062219005519,0.017744153742347,630.0,NA,60.46153846153847
MLT,1998,calves,5.08254212888866,56.74939401542096,6.5,24.19369942526328,0.12296549658257,Non-Dairy Cattle,10.8062219005519,0.470334791906234,200.0,NA,78.5
MLT,1998,growing cattle 1-2 years,4.45472211951616,141.72283378172457,6.5,60.42002212886707,0.26915440903912,Non-Dairy Cattle,10.8062219005519,0.412236779932185,480.0,NA,63.15384615384616
MLT,1999,dairy cows,8.52301222098067,361.5712705149796,6.5,154.14696123931554,1.31379643446972,Dairy Cattle,8.52301222098067,1,550.0,15.15771165103068,51.7
MLT,1999,non-lactating cows,1.03944323710814,176.01593461408774,6.5,75.04003681435773,0.07799985877903,Non-Dairy Cattle,11.4769877790193,0.0905675998896077,640.0,NA,51.7
MLT,1999,bulls,0.25462575996199,154.9444678713555,6.5,66.056738548923,0.01681974725363,Non-Dairy Cattle,11.4769877790193,0.0221857655392351,630.0,NA,60.46153846153847
MLT,1999,calves,5.40151508486059,56.74939401542096,6.5,24.1936994252628,0.13068263240414,Non-Dairy Cattle,11.4769877790193,0.470638741528932,200.0,NA,78.5
MLT,1999,growing cattle 1-2 years,4.78140369708861,141.72283378172457,6.5,60.42002212886694,0.28889251718514,Non-Dairy Cattle,11.4769877790193,0.416607893042225,480.0,NA,63.15384615384616
MLT,2000,dairy cows,8.796,319.8357778517309,6.5,136.3540670176512,1.19937037348726,Dairy Cattle,8.796,1,550.0,14.47467248500252,55.05
MLT,2000,non-lactating cows,2.695,158.2015393080116,6.5,67.44531033391837,0.18176511134991,Non-Dairy Cattle,10.584,0.25462962962963,640.0,NA,55.05
MLT,2000,bulls,0.174,154.9444678713555,6.5,66.05673854890804,0.01149387250751,Non-Dairy Cattle,10.584,0.0164399092970522,630.0,NA,60.46153846153847
MLT,2000,calves,4.549,56.74939401542096,6.5,24.1936994252627,0.11005713868552,Non-Dairy Cattle,10.584,0.429799697656841,200.0,NA,78.5
MLT,2000,growing cattle 1-2 years,3.166,141.72283378172457,6.5,60.42002212886608,0.19128979005999,Non-Dairy Cattle,10.584,0.299130763416478,480.0,NA,63.15384615384616
MLT,2001,dairy cows,8.332,329.18246029838974,6.5,140.33879372110178,1.16930282928422,Dairy Cattle,8.332,1,550.0,15.20492407552332,55.05
MLT,2001,non-lactating cows,1.286,158.2015393080116,6.5,67.44531033391912,0.08673466908942,Non-Dairy Cattle,10.085,0.127516113039167,640.0,NA,55.05
MLT,2001,bulls,0.189,154.9444678713555,6.5,66.0567385489418,0.01248472358575,Non-Dairy Cattle,10.085,0.0187407040158651,630.0,NA,60.46153846153847
MLT,2001,calves,5.148,56.74939401542096,6.5,24.19369942526224,0.12454916464125,Non-Dairy Cattle,10.085,0.510461080813089,200.0,NA,78.5
MLT,2001,growing cattle 1-2 years,3.462,141.72283378172457,6.5,60.42002212886771,0.20917411661014,Non-Dairy Cattle,10.085,0.343282102131879,480.0,NA,63.15384615384616
MLT,2002,dairy cows,8.033,326.9194869859328,6.5,139.37403106453255,1.11959159154139,Dairy Cattle,8.033,1,550.0,14.87814614032186,55.05
MLT,2002,non-lactating cows,0.551,158.2015393080116,6.5,67.44531033392015,0.03716236599399,Non-Dairy Cattle,10.737,0.0513178727763807,640.0,NA,55.05
MLT,2002,bulls,0.199,154.9444678713555,6.5,66.05673854894472,0.01314529097124,Non-Dairy Cattle,10.737,0.0185340411660613,630.0,NA,60.46153846153847
MLT,2002,calves,4.998,56.74939401542096,6.5,24.1936994252621,0.12092010972746,Non-Dairy Cattle,10.737,0.465493154512434,200.0,NA,78.5
MLT,2002,growing cattle 1-2 years,4.989,141.72283378172457,6.5,60.4200221288655,0.30143549040091,Non-Dairy Cattle,10.737,0.464654931545124,480.0,NA,63.15384615384616
MLT,2003,dairy cows,7.607,326.86517804558383,6.5,139.35087779212043,1.06004212736466,Dairy Cattle,7.607,1,550.0,14.71031548087468,55.05
MLT,2003,non-lactating cows,0.391,158.2015393080116,6.5,67.44531033391304,0.02637111634056,Non-Dairy Cattle,10.333,0.0378399303203329,640.0,NA,55.05
MLT,2003,bulls,0.095,154.9444678713555,6.5,66.05673854894737,0.00627539016215,Non-Dairy Cattle,10.333,0.00919384496274073,630.0,NA,60.46153846153847
MLT,2003,calves,4.909,56.74939401542096,6.5,24.19369942526176,0.11876687047861,Non-Dairy Cattle,10.333,0.475079841285203,200.0,NA,78.5
MLT,2003,growing cattle 1-2 years,4.938,141.72283378172457,6.5,60.42002212886594,0.29835406927234,Non-Dairy Cattle,10.333,0.477886383431724,480.0,NA,63.15384615384616
